1,0,79,0,79,87,79
2,247,79,0,79,87,79
3,493,79,0,79,87,79
4,739,79,0,79,87,79
5,986,79,0,79,87,79
6,1232,79,0,79,87,79
7,1478,79,0,79,87,79
8,1724,79,0,79,87,79
9,1970,79,0,79,87,79
10,2217,79,0,79,87,79
11,2463,79,0,79,87,79
12,2709,79,0,79,87,79
13,2956,79,0,79,87,79
14,3202,79,0,79,87,79
15,3448,79,0,79,87,79
16,3694,79,0,79,87,79
17,3941,78,0,78,87,78
18,4187,78,0,78,87,78
19,4433,78,0,78,87,78
20,4679,79,0,78,87,78
21,4926,79,0,78,87,78
22,5172,79,0,78,87,78
23,5419,79,0,78,87,78
24,5665,79,0,78,87,78
25,5912,79,0,78,87,78
26,6158,79,0,78,87,78
27,6404,79,0,78,87,78
28,6650,79,0,78,87,78
29,6897,79,0,78,87,78
30,7143,79,0,78,87,78
31,7389,79,0,78,87,78
32,7636,79,0,78,87,78
33,7882,79,0,78,87,78
34,8128,79,0,78,87,78
35,17630,79,1,78,87,78
36,41380,74,1,78,87,74
37,41756,74,1,78,87,74
38,41762,86,1,78,87,74
39,41867,86,1,79,87,74
40,42114,86,1,79,87,74
41,42360,86,1,79,87,74
42,42606,86,1,79,87,74
43,42852,86,1,79,87,74
44,43099,85,1,79,87,74
45,43345,85,1,79,87,74
46,43591,85,1,80,87,74
47,43837,85,1,80,87,74
48,44084,85,1,80,87,74
49,44330,85,1,80,87,74
50,44576,86,1,80,87,74
51,44822,86,1,80,87,74
52,45069,86,2,80,87,74
53,45315,86,2,80,87,74
54,45561,86,2,80,87,74
55,45807,86,2,80,87,74
56,46054,85,2,81,87,74
57,46300,85,2,81,87,74
58,46546,85,2,81,87,74
59,46792,85,2,81,87,74
60,47039,85,2,81,87,74
61,47284,85,2,81,87,74
62,47531,85,2,81,87,74
63,47777,85,2,81,87,74
64,48023,85,2,81,87,74
65,48269,85,2,81,87,74
66,48516,85,2,81,87,74
67,48762,85,2,81,87,74
68,49008,85,2,81,87,74
69,49255,85,2,81,87,74
70,50486,83,2,81,87,74
71,50732,83,2,81,87,74
72,50979,83,2,81,87,74
73,51225,83,2,81,87,74
74,51471,83,2,81,87,74
75,51718,83,2,81,87,74
76,51964,84,2,81,87,74
77,52210,84,2,81,87,74
78,52456,84,2,81,87,74
79,52702,84,2,81,87,74
80,52949,84,2,82,87,74
81,53195,84,2,82,87,74
82,53441,84,2,82,87,74
83,53687,84,2,82,87,74
84,53934,84,2,82,87,74
85,54180,84,2,82,87,74
86,54426,84,2,82,87,74
87,54672,84,2,82,87,74
88,55905,84,2,82,87,74
89,56027,84,2,82,87,74
90,56150,84,2,82,87,74
91,99494,75,3,82,87,74
92,99741,75,3,82,87,74
93,99987,75,3,81,87,74
94,100233,75,3,81,87,74
95,100479,75,3,81,87,74
96,100725,75,3,81,87,74
97,100972,75,3,81,87,74
98,101218,75,3,81,87,74
99,101465,75,3,81,87,74
100,101710,75,3,81,87,74
101,101957,75,3,81,87,74
102,102203,75,3,81,87,74
103,102449,75,3,81,87,74
104,102695,75,3,81,87,74
105,102942,75,3,81,87,74
106,103188,75,3,81,87,74
107,103434,75,3,81,87,74
108,103680,75,3,81,87,74
109,103927,75,3,80,87,74
110,104173,75,3,80,87,74
111,104419,75,3,80,87,74
112,104666,75,3,80,87,74
113,104912,75,3,80,87,74
114,105158,75,3,80,87,74
115,105404,75,4,80,87,74
116,105650,75,4,80,87,74
117,105897,75,4,80,87,74
118,106143,75,4,80,87,74
119,106390,75,4,80,87,74
120,106636,75,4,80,87,74
121,106882,75,4,80,87,74
122,107128,76,4,80,87,74
123,108218,76,4,80,87,74
124,109027,75,4,80,87,74
125,109622,75,4,80,87,74
126,109627,76,4,80,87,74
127,109837,76,4,80,87,74
128,110084,76,4,80,87,74
129,110331,76,4,80,87,74
130,110577,76,4,80,87,74
131,110823,76,4,80,87,74
132,111069,76,4,79,87,74
133,111315,76,4,79,87,74
134,111562,76,4,79,87,74
135,111808,76,4,79,87,74
136,112054,76,4,79,87,74
137,112301,76,4,79,87,74
138,112547,76,4,79,87,74
139,112793,76,4,79,87,74
140,113039,76,4,79,87,74
141,113285,76,4,79,87,74
142,113532,76,4,79,87,74
143,113778,76,4,79,87,74
144,114024,76,4,79,87,74
145,114270,76,4,79,87,74
146,114517,76,4,79,87,74
147,114763,76,4,79,87,74
148,115010,76,4,79,87,74
149,115255,76,4,79,87,74
150,115502,76,4,79,87,74
151,115748,76,4,79,87,74
152,115994,76,4,79,87,74
153,116241,76,4,79,87,74
154,116487,76,4,79,87,74
155,116733,75,4,79,87,74
156,116979,75,4,79,87,74
157,117226,75,4,79,87,74
