Max HRT=179
V02=161
Anaerobic=143
Aerobic=125
Fat Burn=107
Warm Up=89
start_time=1326502762
Reading,Time(ms),HRT,Calories,Avg HRT,Max HRT,Min HRT
1,0,46,0,46,49,46
2,246,46,0,46,49,46
3,492,46,0,46,49,46
4,739,46,0,46,49,46
5,985,46,0,46,49,46
6,1231,43,0,45,49,43
7,1478,43,0,45,49,43
8,1724,43,0,44,49,43
9,1970,43,0,44,49,43
10,2216,43,0,44,49,43
11,2463,43,0,44,49,43
12,2709,43,0,44,49,43
13,2955,43,0,44,49,43
14,3201,43,0,44,49,43
15,3448,43,0,44,49,43
16,3694,43,0,43,49,43
17,4295,43,0,43,49,43
18,5469,43,0,43,49,43
19,5474,43,0,43,49,43
20,5665,43,0,43,49,43
21,5911,43,0,43,49,43
22,6158,43,0,43,49,43
23,6404,43,0,43,49,43
24,6650,43,0,43,49,43
25,6896,43,0,43,49,43
26,7143,43,0,43,49,43
27,7389,43,0,43,49,43
28,7635,43,0,43,49,43
29,7881,43,0,43,49,43
30,8128,43,0,43,49,43
31,8374,43,0,43,49,43
32,8620,43,0,43,49,43
33,8866,43,0,43,49,43
34,9113,43,0,43,49,43
35,9359,43,0,43,49,43
36,9605,43,0,43,49,43
37,9851,43,0,43,49,43
38,10098,43,0,43,49,43
39,10344,43,0,43,49,43
40,10641,43,0,43,49,43
41,10836,43,0,43,49,43
42,11083,43,0,43,49,43
43,11329,43,0,43,49,43
44,11575,43,0,43,49,43
45,11821,43,0,43,49,43
46,12068,43,0,43,49,43
47,12314,43,0,43,49,43
48,12560,43,0,43,49,43
49,12806,43,0,43,49,43
50,13053,43,0,43,49,43
51,13299,43,0,43,49,43
52,13545,56,0,43,56,43
53,13792,56,0,43,56,43
54,14048,56,0,44,56,43
55,14284,56,0,44,56,43
56,14530,56,0,44,56,43
57,14777,56,0,44,56,43
58,15023,56,0,44,56,43
59,15318,56,0,45,56,43
60,15515,56,0,45,56,43
61,15761,56,0,45,56,43
62,16008,56,0,45,56,43
63,16254,56,0,45,56,43
64,16500,56,0,45,56,43
65,16747,56,0,46,56,43
66,16993,56,0,46,56,43
67,17239,56,0,46,56,43
68,17485,56,0,46,56,43
69,17732,56,0,46,56,43
70,17978,56,0,46,56,43
71,18224,56,0,46,56,43
72,18471,56,0,47,56,43
73,18717,56,0,47,56,43
74,18963,56,0,47,56,43
75,19209,56,0,47,56,43
76,19455,56,0,47,56,43
77,19702,56,0,47,56,43
78,19948,56,0,47,56,43
79,20194,56,0,47,56,43
80,21009,56,0,47,56,43
81,21014,56,0,48,56,43
82,21179,56,0,48,56,43
83,21425,56,0,48,56,43
84,21672,56,0,48,56,43
85,21918,56,0,48,56,43
86,22164,56,0,48,56,43
87,22412,56,0,48,56,43
88,22658,56,0,48,56,43
89,22904,56,0,48,56,43
90,23150,56,0,48,56,43
91,23397,56,0,48,56,43
92,23643,56,0,48,56,43
93,23889,56,0,49,56,43
94,24135,56,0,49,56,43
95,24381,56,0,49,56,43
96,24628,59,0,49,59,43
97,24874,59,0,49,59,43
98,25120,59,0,49,59,43
99,25367,61,0,49,61,43
100,25613,61,0,49,61,43
101,25859,61,0,49,61,43
102,26106,61,0,49,61,43
103,27307,61,0,50,61,43
104,29878,61,0,50,61,43
105,29885,61,0,50,61,43
106,30045,61,0,50,61,43
107,30321,61,0,50,61,43
108,30538,61,0,50,61,43
109,30784,61,0,50,61,43
110,31031,61,0,50,61,43
111,31277,61,0,50,61,43
112,31523,61,0,50,61,43
113,31769,61,0,51,61,43
114,32015,61,0,51,61,43
115,32262,72,0,51,72,43
116,32508,72,0,51,72,43
117,32754,72,0,51,72,43
118,33001,72,0,51,72,43
119,33247,72,0,51,72,43
120,33493,77,0,52,77,43
121,33739,77,0,52,77,43
122,33986,77,0,52,77,43
123,34232,77,0,52,77,43
