Max HRT=179
V02=161
Anaerobic=143
Aerobic=125
Fat Burn=107
Warm Up=89
start_time=1327020068
Reading,Time(ms),HRT,Calories,Avg HRT,Max HRT,Min HRT
1,0,68,0,68,68,68
2,246,68,0,68,68,68
3,493,68,0,68,68,68
4,739,68,0,68,68,68
5,985,68,0,68,68,68
6,1231,68,0,68,68,68
7,1478,68,0,68,68,68
8,1724,68,0,68,68,68
9,1970,68,0,68,68,68
10,2216,68,0,68,68,68
11,2463,68,0,68,68,68
12,2709,68,0,68,68,68
13,2955,68,0,68,68,68
14,3201,68,0,68,68,68
15,3448,68,0,68,68,68
16,3694,68,0,68,68,68
17,3940,68,0,68,68,68
18,4186,68,0,68,68,68
19,4433,68,0,68,68,68
20,4679,68,0,68,68,68
21,4925,68,0,68,68,68
22,5172,68,0,68,68,68
23,5419,68,0,68,68,68
24,5665,68,0,68,68,68
25,5964,68,0,68,68,68
26,6158,68,0,68,68,68
27,6404,68,0,68,68,68
28,6650,68,0,68,68,68
29,6896,68,0,68,68,68
30,7142,68,0,68,68,68
31,7389,68,0,68,68,68
32,7635,68,0,68,68,68
33,7881,68,0,68,68,68
34,8184,68,0,68,68,68
35,8373,68,0,68,68,68
36,8620,68,0,68,68,68
37,8866,68,0,68,68,68
38,9112,68,0,68,68,68
39,9359,68,0,68,68,68
40,9605,68,0,68,68,68
41,9851,68,0,68,68,68
42,10098,68,0,68,68,68
43,10344,68,0,68,68,68
44,10590,68,0,68,68,68
45,10836,68,0,68,68,68
46,11083,68,0,68,68,68
47,11329,68,1,68,68,68
48,11575,68,1,68,68,68
49,11879,68,1,68,68,68
50,12068,68,1,68,68,68
51,12314,68,1,68,68,68
52,12560,68,1,68,68,68
53,12807,68,1,68,68,68
54,13052,68,1,68,68,68
55,13299,68,1,68,68,68
56,13545,68,1,68,68,68
57,13792,68,1,68,68,68
58,14038,68,1,68,68,68
59,14284,68,1,68,68,68
60,14530,68,1,68,68,68
61,14777,68,1,68,68,68
62,15023,68,1,68,68,68
63,15269,68,1,68,68,68
64,15515,68,1,68,68,68
65,15762,68,1,68,68,68
66,16008,68,1,68,68,68
67,16254,68,1,68,68,68
68,16559,68,1,68,68,68
69,16747,68,1,68,68,68
70,16993,68,1,68,68,68
71,17239,68,1,68,68,68
72,17485,68,1,68,68,68
73,17731,68,1,68,68,68
74,17978,68,1,68,68,68
75,18224,68,1,68,68,68
76,18470,68,1,68,68,68
77,18717,68,1,68,68,68
78,18963,68,1,68,68,68
79,19269,68,1,68,68,68
80,19456,68,1,68,68,68
81,19702,68,1,68,68,68
82,19948,68,1,68,68,68
83,20194,68,1,68,68,68
84,20441,68,1,68,68,68
85,20687,68,1,68,68,68
86,20933,68,1,68,68,68
87,21179,68,1,68,68,68
88,21919,68,1,68,68,68
89,21924,68,1,68,68,68
90,22164,68,1,68,68,68
91,22411,68,1,68,68,68
92,22657,68,1,68,68,68
93,22904,68,1,68,68,68
94,25507,68,1,68,68,68
95,25820,68,1,68,68,68
96,25859,68,1,68,68,68
97,26106,68,1,68,68,68
98,26352,68,1,68,68,68
99,26598,68,1,68,68,68
100,26844,68,1,68,68,68
101,27091,68,1,68,68,68
102,27337,68,1,68,68,68
103,27583,68,1,68,68,68
104,27829,68,1,68,68,68
105,28076,68,1,68,68,68
106,28322,68,1,68,68,68
107,28568,68,1,68,68,68
108,28815,68,1,68,68,68
109,29061,68,1,68,68,68
110,29307,68,1,68,68,68
111,29553,68,1,68,68,68
112,29799,68,1,68,68,68
113,30046,68,1,68,68,68
114,30292,68,1,68,68,68
115,30538,68,1,68,68,68
116,30784,68,1,68,68,68
117,31031,68,1,68,68,68
118,31277,68,1,68,68,68
119,31523,68,1,68,68,68
120,31769,68,1,68,68,68
121,32016,68,1,68,68,68
122,32262,68,1,68,68,68
123,32508,68,1,68,68,68
124,32754,68,1,68,68,68
125,33001,68,1,68,68,68
126,33247,68,1,68,68,68
127,33493,68,1,68,68,68
128,33740,68,1,68,68,68
129,33986,68,1,68,68,68
130,34232,68,2,68,68,68
131,34539,68,2,68,68,68
132,34725,68,2,68,68,68
133,34971,68,2,68,68,68
134,35217,68,2,68,68,68
135,35463,68,2,68,68,68
136,35710,68,2,68,68,68
137,35956,68,2,68,68,68
138,36202,68,2,68,68,68
139,36448,68,2,68,68,68
140,36718,68,2,68,68,68
141,36941,68,2,68,68,68
142,37187,68,2,68,68,68
143,37433,68,2,68,68,68
144,37680,68,2,68,68,68
145,37926,68,2,68,68,68
146,38172,68,2,68,68,68
147,38418,68,2,68,68,68
148,38665,68,2,68,68,68
149,38911,68,2,68,68,68
150,39157,68,2,68,68,68
151,39403,68,2,68,68,68
152,39650,68,2,68,68,68
153,39896,68,2,68,68,68
154,40142,68,2,68,68,68
155,40389,68,2,68,68,68
156,40636,68,2,68,68,68
157,40882,68,2,68,68,68
158,41128,68,2,68,68,68
159,41374,68,2,68,68,68
160,41683,68,2,68,68,68
161,41867,68,2,68,68,68
162,42113,68,2,68,68,68
163,42360,68,2,68,68,68
164,42674,68,2,68,68,68
165,42852,68,2,68,68,68
166,43098,68,2,68,68,68
167,43345,68,2,68,68,68
168,43652,68,2,68,68,68
169,43837,68,2,68,68,68
