Max HRT=179
V02=161
Anaerobic=143
Aerobic=125
Fat Burn=107
Warm Up=89
start_time=1326670953
Reading,Time(ms),HRT,Calories,Avg HRT,Max HRT,Min HRT
286,72650,61,2,63,70,56
287,72896,61,2,63,70,56
288,73143,61,2,63,70,56
289,73389,61,2,63,70,56
290,73635,60,2,63,70,56
291,73881,60,2,63,70,56
292,74128,60,2,63,70,56
293,74374,60,2,63,70,56
294,74620,60,2,63,70,56
295,74866,60,2,63,70,56
296,75113,60,2,63,70,56
297,75359,60,2,63,70,56
298,75605,60,2,63,70,56
299,75851,60,2,63,70,56
300,76098,60,2,63,70,56
301,76344,60,2,63,70,56
302,76590,60,2,63,70,56
303,76837,59,2,63,70,56
304,77084,59,2,63,70,56
305,77330,59,3,63,70,56
306,77576,59,3,63,70,56
307,77823,58,3,63,70,56
308,78069,58,3,63,70,56
309,78315,58,3,63,70,56
310,78561,58,3,63,70,56
311,78808,58,3,63,70,56
312,79054,58,3,63,70,56
313,79300,58,3,63,70,56
314,79547,58,3,63,70,56
315,79793,58,3,63,70,56
316,80039,58,3,63,70,56
317,80285,58,3,63,70,56
318,80531,58,3,63,70,56
319,80778,58,3,63,70,56
320,81024,57,3,63,70,56
321,81270,57,3,63,70,56
322,81516,57,3,63,70,56
323,81763,57,3,63,70,56
324,82009,57,3,63,70,56
325,82255,57,3,63,70,56
326,82501,57,3,63,70,56
327,82748,57,3,63,70,56
328,82994,57,3,63,70,56
329,83240,57,3,63,70,56
330,83487,57,3,63,70,56
331,83733,57,3,63,70,56
332,83979,57,3,63,70,56
333,84225,57,3,63,70,56
334,84472,57,3,63,70,56
335,84718,57,3,63,70,56
336,84964,57,3,63,70,56
337,85210,57,3,63,70,56
338,85457,57,3,62,70,56
339,85703,57,3,62,70,56
340,85949,57,3,62,70,56
341,86195,57,3,62,70,56
342,86442,57,3,62,70,56
343,86688,57,3,62,70,56
344,86934,57,3,62,70,56
345,87180,57,3,62,70,56
346,87427,57,3,62,70,56
347,87673,57,3,62,70,56
348,87919,57,3,62,70,56
