Max HRT=178
V02=160
Anaerobic=142
Aerobic=125
Fat Burn=107
Warm Up=89
start_time=1350429775
Reading,Time(ms),HRT,Calories,Avg HRT,Max HRT,Min HRT
1,0,57,0,57,57,55
2,246,57,0,57,57,55
3,492,57,0,57,57,55
4,738,57,0,57,57,55
5,984,57,0,57,57,55
6,1231,58,0,57,58,55
7,1477,58,0,57,58,55
8,1723,59,0,57,59,55
9,1970,59,0,57,59,55
10,2215,59,0,57,59,55
11,2462,59,0,57,59,55
12,2708,59,0,58,59,55
13,2955,59,0,58,59,55
14,3200,59,0,58,59,55
15,3447,59,0,58,59,55
16,3693,59,0,58,59,55
17,3940,59,0,58,59,55
18,4186,59,0,58,59,55
19,4432,59,0,58,59,55
20,4678,59,0,58,59,55
21,4925,59,0,58,59,55
22,5171,59,0,58,59,55
23,5417,59,0,58,59,55
24,5663,59,0,58,59,55
25,5910,59,0,58,59,55
26,6156,59,0,58,59,55
27,6403,59,0,58,59,55
28,6649,59,0,58,59,55
29,6895,59,0,58,59,55
30,7142,59,0,58,59,55
31,7388,59,0,58,59,55
32,7634,59,0,58,59,55
33,7881,59,0,58,59,55
34,8126,59,0,58,59,55
35,8373,59,0,58,59,55
36,8620,59,0,58,59,55
37,8866,59,0,58,59,55
38,9112,59,0,58,59,55
39,9358,60,0,58,60,55
40,9604,60,0,58,60,55
41,9851,60,0,58,60,55
42,10097,60,0,58,60,55
43,10343,61,0,58,61,55
44,10590,61,0,58,61,55
45,10836,61,0,58,61,55
46,11082,61,0,59,61,55
47,11328,61,0,59,61,55
48,11574,61,0,59,61,55
49,11821,61,0,59,61,55
50,12067,61,0,59,61,55
51,12313,61,0,59,61,55
52,12560,61,0,59,61,55
53,12806,61,0,59,61,55
54,13052,61,0,59,61,55
55,13298,61,0,59,61,55
56,13545,61,0,59,61,55
57,13790,61,0,59,61,55
58,14037,61,0,59,61,55
59,14283,61,0,59,61,55
60,14530,61,0,59,61,55
61,14776,61,0,59,61,55
62,15022,61,0,59,61,55
63,15269,61,0,59,61,55
64,15515,61,0,59,61,55
65,15761,61,0,59,61,55
66,16007,61,0,59,61,55
67,16254,61,0,59,61,55
68,16500,61,0,59,61,55
69,16746,61,0,59,61,55
70,16992,62,0,59,62,55
71,17238,62,0,59,62,55
72,17485,62,0,59,62,55
73,17731,62,0,59,62,55
74,17977,62,0,59,62,55
75,18224,62,0,59,62,55
76,18470,62,0,59,62,55
77,18716,63,0,59,63,55
78,18962,63,0,59,63,55
79,19209,63,0,60,63,55
80,19455,63,0,60,63,55
81,19701,63,0,60,63,55
82,19947,63,0,60,63,55
83,20194,63,0,60,63,55
84,20440,63,0,60,63,55
85,20686,63,0,60,63,55
86,20932,63,0,60,63,55
87,21179,63,0,60,63,55
88,21425,63,1,60,63,55
89,21671,63,1,60,63,55
90,21918,63,1,60,63,55
91,22164,63,1,60,63,55
92,22410,63,1,60,63,55
93,22656,63,1,60,63,55
94,22902,63,1,60,63,55
95,23148,63,1,60,63,55
96,23395,63,1,60,63,55
97,23641,68,1,60,68,55
98,23889,68,1,60,68,55
99,24135,68,1,60,68,55
100,24381,70,1,60,70,55
101,24627,70,1,60,70,55
102,24874,74,1,61,74,55
103,25120,74,1,61,74,55
104,25366,74,1,61,74,55
105,25612,75,1,61,75,55
106,25859,75,1,61,75,55
107,26105,75,1,61,75,55
108,26351,78,1,61,78,55
109,26597,78,1,62,78,55
110,26844,78,1,62,78,55
111,27090,78,1,62,78,55
112,27336,78,1,62,78,55
113,27582,78,1,62,78,55
114,27829,78,1,62,78,55
115,28075,78,1,62,78,55
116,28321,78,1,62,78,55
117,28567,78,1,63,78,55
118,28814,78,1,63,78,55
119,29060,78,1,63,78,55
120,29306,78,1,63,78,55
121,29552,78,1,63,78,55
122,29799,78,1,63,78,55
123,30045,78,1,63,78,55
124,30291,78,1,63,78,55
125,30538,78,1,64,78,55
126,30784,78,1,64,78,55
127,31030,78,1,64,78,55
128,31276,78,1,64,78,55
129,31523,78,1,64,78,55
130,31769,79,1,64,79,55
131,32015,79,1,64,79,55
132,32261,79,1,64,79,55
133,32507,80,1,64,80,55
134,32754,80,1,65,80,55
135,33000,80,1,65,80,55
136,33246,80,1,65,80,55
137,33493,80,1,65,80,55
138,33739,80,1,65,80,55
139,33985,80,1,65,80,55
140,34231,80,1,65,80,55
141,34478,80,1,65,80,55
142,34724,80,1,65,80,55
143,34970,80,1,65,80,55
144,35217,80,1,66,80,55
145,35463,80,1,66,80,55
146,35709,80,1,66,80,55
147,35955,80,1,66,80,55
148,36201,80,1,66,80,55
149,36448,80,1,66,80,55
150,36694,80,1,66,80,55
151,36940,80,1,66,80,55
152,37187,80,1,66,80,55
153,37433,80,1,66,80,55
154,37679,80,2,66,80,55
155,37925,80,2,67,80,55
156,38171,80,2,67,80,55
157,38418,80,2,67,80,55
158,38664,80,2,67,80,55
159,38910,80,2,67,80,55
160,39157,80,2,67,80,55
161,39403,82,2,67,82,55
162,39649,82,2,67,82,55
163,39895,82,2,67,82,55
164,40142,83,2,67,83,55
165,40388,83,2,67,83,55
166,40634,83,2,68,83,55
167,40880,83,2,68,83,55
168,41127,83,2,68,83,55
169,41374,83,2,68,83,55
170,41620,83,2,68,83,55
171,41866,83,2,68,83,55
172,42113,83,2,68,83,55
173,42359,83,2,68,83,55
174,42605,83,2,68,83,55
175,42851,83,2,68,83,55
176,43097,83,2,68,83,55
177,43344,83,2,68,83,55
178,43590,83,2,69,83,55
179,43836,83,2,69,83,55
180,44083,84,2,69,84,55
181,44329,84,2,69,84,55
182,44575,84,2,69,84,55
183,44822,84,2,69,84,55
184,45068,84,2,69,84,55
185,45314,84,2,69,84,55
186,45560,85,2,69,85,55
187,45806,85,2,69,85,55
188,46053,85,2,69,85,55
189,46299,85,2,69,85,55
190,46545,85,2,69,85,55
191,46792,85,2,70,85,55
192,47038,85,2,70,85,55
193,47284,85,2,70,85,55
194,47530,85,2,70,85,55
195,47777,85,2,70,85,55
196,48023,85,2,70,85,55
197,48269,85,2,70,85,55
198,48515,85,2,70,85,55
199,48762,85,2,70,85,55
200,49008,85,2,70,85,55
201,49254,85,2,70,85,55
202,49500,85,2,70,85,55
203,49747,85,2,70,85,55
204,49993,85,3,71,85,55
205,50239,85,3,71,85,55
206,50485,85,3,71,85,55
207,50732,85,3,71,85,55
208,50978,85,3,71,85,55
209,51224,85,3,71,85,55
210,51470,86,3,71,86,55
211,51717,86,3,71,86,55
212,51963,86,3,71,86,55
213,52209,86,3,71,86,55
214,52456,86,3,71,86,55
215,52702,88,3,71,88,55
216,52948,88,3,71,88,55
217,53194,88,3,71,88,55
218,53440,88,3,71,88,55
219,53687,88,3,72,88,55
220,53933,88,3,72,88,55
221,54179,88,3,72,88,55
222,54425,88,3,72,88,55
223,54672,88,3,72,88,55
224,54918,88,3,72,88,55
225,55164,88,3,72,88,55
226,55411,88,3,72,88,55
227,55656,88,3,72,88,55
228,55903,88,3,72,88,55
229,56149,88,3,72,88,55
230,56396,88,3,72,88,55
231,56642,88,3,72,88,55
232,56888,88,3,72,88,55
233,57134,88,3,73,88,55
234,57381,88,3,73,88,55
235,57627,88,3,73,88,55
236,57873,88,3,73,88,55
237,58119,88,3,73,88,55
238,58366,88,3,73,88,55
239,58612,88,3,73,88,55
240,58859,88,3,73,88,55
