Max HRT=178
V02=160
Anaerobic=142
Aerobic=125
Fat Burn=107
Warm Up=89
start_time=1350345027
Reading,Time(ms),HRT,Calories,Avg HRT,Max HRT,Min HRT
1,0,59,0,59,62,59
2,247,59,0,59,62,59
3,493,59,0,59,62,59
4,739,59,0,59,62,59
5,986,60,0,59,62,59
6,1232,60,0,59,62,59
7,1478,60,0,59,62,59
8,1724,60,0,59,62,59
9,1971,60,0,59,62,59
10,2217,60,0,59,62,59
11,2463,60,0,59,62,59
12,2709,60,0,59,62,59
13,2956,60,0,59,62,59
14,3202,60,0,59,62,59
15,3448,60,0,59,62,59
16,3694,60,0,59,62,59
17,3942,60,0,59,62,59
18,4188,60,0,59,62,59
19,4434,60,0,59,62,59
20,4680,60,0,59,62,59
21,4927,60,0,59,62,59
22,5173,60,0,59,62,59
23,5419,60,0,59,62,59
24,5665,61,0,59,62,59
25,5912,61,0,59,62,59
26,6158,61,0,59,62,59
27,6404,61,0,60,62,59
28,6650,61,0,60,62,59
29,6897,61,0,60,62,59
30,7143,61,0,60,62,59
31,7389,61,0,60,62,59
32,7635,61,0,60,62,59
33,7882,61,0,60,62,59
34,8128,61,0,60,62,59
35,8374,61,0,60,62,59
36,8620,61,0,60,62,59
37,8867,61,0,60,62,59
38,9113,61,0,60,62,59
39,9359,61,0,60,62,59
40,9605,61,0,60,62,59
41,9852,61,0,60,62,59
42,10098,61,0,60,62,59
43,10344,61,0,60,62,59
44,10590,61,0,60,62,59
45,10836,61,0,60,62,59
46,11083,61,0,60,62,59
47,11329,61,0,60,62,59
48,11575,61,0,60,62,59
49,11822,61,0,60,62,59
50,12068,61,0,60,62,59
51,12314,61,0,60,62,59
52,12560,61,0,60,62,59
53,12807,61,0,60,62,59
54,13053,61,0,60,62,59
55,13299,61,0,60,62,59
56,13546,61,0,60,62,59
57,13792,61,0,60,62,59
58,14038,61,0,60,62,59
59,14284,61,0,60,62,59
60,14531,61,0,60,62,59
61,14777,61,0,60,62,59
62,15023,61,0,60,62,59
63,15269,61,0,60,62,59
64,15516,61,0,60,62,59
65,15762,61,0,60,62,59
66,16008,61,0,60,62,59
67,16254,61,0,60,62,59
68,16501,61,0,60,62,59
69,16747,61,0,60,62,59
70,16993,61,0,60,62,59
71,17239,61,0,60,62,59
72,17485,61,0,60,62,59
73,17732,62,0,60,62,59
74,17978,62,0,60,62,59
75,18225,62,0,60,62,59
76,18470,62,0,60,62,59
77,18717,62,0,60,62,59
78,18963,62,0,60,62,59
79,19210,62,0,60,62,59
80,19456,62,0,60,62,59
81,19702,62,0,60,62,59
82,19948,64,0,60,64,59
83,20195,64,1,60,64,59
84,20441,64,1,60,64,59
85,20687,64,1,60,64,59
86,20933,64,1,60,64,59
87,21180,64,1,61,64,59
88,21427,64,1,61,64,59
89,21673,64,1,61,64,59
90,21919,64,1,61,64,59
91,22166,64,1,61,64,59
92,22412,64,1,61,64,59
93,22658,64,1,61,64,59
94,22905,64,1,61,64,59
95,23151,64,1,61,64,59
96,23397,64,1,61,64,59
97,23643,64,1,61,64,59
98,23889,65,1,61,65,59
99,24136,65,1,61,65,59
100,24382,65,1,61,65,59
101,24628,65,1,61,65,59
102,24874,66,1,61,66,59
103,25121,66,1,61,66,59
104,25367,66,1,61,66,59
105,25613,67,1,61,67,59
106,25860,67,1,61,67,59
107,26106,67,1,61,67,59
108,26352,68,1,61,68,59
109,26598,68,1,61,68,59
110,26844,68,1,61,68,59
111,27091,69,1,61,69,59
112,27337,69,1,62,69,59
113,27583,69,1,62,69,59
114,27830,69,1,62,69,59
115,28076,70,1,62,70,59
116,28322,70,1,62,70,59
117,28568,70,1,62,70,59
118,28815,71,1,62,71,59
119,29061,71,1,62,71,59
120,29307,71,1,62,71,59
121,29553,71,1,62,71,59
122,29800,71,1,62,71,59
123,30046,71,1,62,71,59
124,30292,72,1,62,72,59
125,30538,72,1,62,72,59
126,30785,72,1,63,72,59
127,31031,72,1,63,72,59
128,31277,71,1,63,72,59
129,31523,71,1,63,72,59
130,31770,71,1,63,72,59
131,32016,71,1,63,72,59
132,32262,71,1,63,72,59
133,32508,71,1,63,72,59
134,32755,71,1,63,72,59
135,33001,71,1,63,72,59
136,33247,71,1,63,72,59
137,33494,71,1,63,72,59
138,33740,70,1,63,72,59
139,33986,70,1,63,72,59
140,34232,70,1,63,72,59
141,34479,70,1,63,72,59
142,34725,70,1,63,72,59
143,34971,70,1,63,72,59
144,35217,70,1,63,72,59
145,35464,70,1,64,72,59
146,35710,69,1,64,72,59
147,35956,69,1,64,72,59
148,36202,69,1,64,72,59
149,36449,69,1,64,72,59
150,36695,69,1,64,72,59
151,36941,69,1,64,72,59
152,37187,69,1,64,72,59
153,37434,68,1,64,72,59
154,37680,68,1,64,72,59
155,37926,68,1,64,72,59
156,38173,68,1,64,72,59
157,38419,68,1,64,72,59
158,38665,68,1,64,72,59
159,38912,68,1,64,72,59
160,39159,68,1,64,72,59
161,39405,68,1,64,72,59
162,39651,68,1,64,72,59
163,39897,68,1,64,72,59
164,40143,68,1,64,72,59
165,40390,68,1,64,72,59
166,40636,68,1,64,72,59
167,40882,68,1,64,72,59
168,41129,68,1,64,72,59
169,41375,68,1,64,72,59
170,41621,68,1,64,72,59
171,41867,68,1,64,72,59
172,42113,68,1,64,72,59
173,42360,68,1,64,72,59
174,42606,68,1,64,72,59
175,42852,68,1,64,72,59
176,43099,68,1,64,72,59
177,43345,68,1,64,72,59
178,43591,68,2,64,72,59
179,43837,68,2,64,72,59
180,44084,68,2,64,72,59
181,44330,68,2,64,72,59
182,44576,67,2,64,72,59
183,44822,67,2,64,72,59
184,45069,67,2,64,72,59
185,45315,67,2,64,72,59
186,45561,67,2,64,72,59
187,45807,67,2,64,72,59
188,46054,67,2,64,72,59
189,46300,67,2,64,72,59
190,46546,67,2,64,72,59
191,46793,67,2,64,72,59
192,47039,67,2,64,72,59
193,47285,68,2,64,72,59
194,47531,68,2,64,72,59
195,47778,68,2,65,72,59
196,48024,68,2,65,72,59
197,48270,68,2,65,72,59
198,48516,68,2,65,72,59
199,48763,68,2,65,72,59
200,49009,68,2,65,72,59
201,49255,68,2,65,72,59
202,49501,68,2,65,72,59
203,49747,68,2,65,72,59
204,49994,68,2,65,72,59
205,50240,68,2,65,72,59
206,50486,68,2,65,72,59
207,50733,68,2,65,72,59
208,50979,68,2,65,72,59
209,51225,68,2,65,72,59
210,51471,68,2,65,72,59
211,51718,68,2,65,72,59
212,51964,68,2,65,72,59
213,52210,68,2,65,72,59
214,52456,68,2,65,72,59
215,52703,68,2,65,72,59
216,52949,68,2,65,72,59
217,53195,68,2,65,72,59
218,53442,68,2,65,72,59
219,53688,68,2,65,72,59
220,53934,69,2,65,72,59
221,54180,69,2,65,72,59
222,54426,69,2,65,72,59
223,54673,69,2,65,72,59
224,54919,69,2,65,72,59
225,55165,69,2,65,72,59
226,55411,69,2,65,72,59
227,55658,69,2,65,72,59
228,55904,69,2,65,72,59
229,56150,69,2,65,72,59
230,56398,69,2,65,72,59
231,56643,69,2,65,72,59
232,56890,69,2,65,72,59
233,57136,69,2,65,72,59
234,57382,70,2,65,72,59
235,57629,70,2,65,72,59
236,57875,70,2,65,72,59
237,58121,70,2,65,72,59
238,58368,70,2,65,72,59
239,58614,70,2,65,72,59
240,58860,70,2,65,72,59
241,59106,70,2,65,72,59
242,59353,70,2,65,72,59
243,59599,70,2,65,72,59
244,59845,70,2,65,72,59
245,60092,70,2,65,72,59
246,60338,70,2,65,72,59
247,60584,70,2,65,72,59
248,60830,70,2,65,72,59
249,61076,70,2,65,72,59
250,61323,70,2,65,72,59
251,61569,70,2,65,72,59
252,61815,70,2,65,72,59
253,62061,70,2,65,72,59
254,62308,70,2,65,72,59
255,62554,70,2,65,72,59
256,62800,70,2,65,72,59
257,63046,70,2,65,72,59
258,63293,70,2,65,72,59
259,63539,70,2,66,72,59
260,63785,70,2,66,72,59
261,64032,70,2,66,72,59
262,64278,70,2,66,72,59
263,64524,70,2,66,72,59
264,64770,71,2,66,72,59
265,65017,71,2,66,72,59
266,65263,71,2,66,72,59
267,65509,71,2,66,72,59
268,65755,72,2,66,72,59
269,66002,72,3,66,72,59
270,66248,72,3,66,72,59
271,66494,72,3,66,72,59
272,66740,72,3,66,72,59
273,66987,72,3,66,72,59
274,67233,72,3,66,72,59
275,67479,72,3,66,72,59
276,67725,72,3,66,72,59
277,67972,72,3,66,72,59
278,68218,72,3,66,72,59
279,68464,72,3,66,72,59
280,68710,72,3,66,72,59
281,68957,72,3,66,72,59
282,69203,72,3,66,72,59
283,69449,72,3,66,72,59
284,69695,72,3,66,72,59
285,69942,72,3,66,72,59
286,70188,72,3,66,72,59
287,70434,72,3,66,72,59
288,70681,72,3,66,72,59
289,70927,72,3,66,72,59
290,71173,72,3,66,72,59
291,71419,72,3,66,72,59
292,71666,72,3,66,72,59
293,71912,72,3,66,72,59
294,72158,72,3,66,72,59
295,72404,72,3,66,72,59
296,72651,72,3,66,72,59
297,72896,72,3,66,72,59
298,73143,72,3,66,72,59
299,73389,72,3,66,72,59
300,73636,72,3,66,72,59
301,73882,72,3,66,72,59
302,74129,72,3,66,72,59
303,74375,72,3,66,72,59
304,74622,72,3,66,72,59
305,74868,72,3,66,72,59
306,75114,72,3,66,72,59
307,75360,72,3,66,72,59
308,75607,72,3,66,72,59
309,75853,72,3,66,72,59
310,76099,72,3,66,72,59
311,76346,72,3,66,72,59
312,76592,72,3,66,72,59
313,76838,72,3,66,72,59
314,77084,72,3,67,72,59
315,77330,72,3,67,72,59
316,77577,72,3,67,72,59
317,77823,72,3,67,72,59
318,78069,72,3,67,72,59
319,78316,72,3,67,72,59
320,78562,73,3,67,73,59
321,78808,73,3,67,73,59
322,79054,73,3,67,73,59
323,79301,73,3,67,73,59
324,79547,73,3,67,73,59
325,79793,73,3,67,73,59
326,80039,73,3,67,73,59
327,80285,74,3,67,74,59
328,80532,74,3,67,74,59
329,80778,74,3,67,74,59
330,81024,74,3,67,74,59
331,81270,74,3,67,74,59
332,81517,74,3,67,74,59
333,81763,74,3,67,74,59
334,82010,74,3,67,74,59
335,82256,74,3,67,74,59
336,82502,74,3,67,74,59
337,82748,74,3,67,74,59
338,82994,83,3,67,83,59
339,83240,83,3,67,83,59
340,83487,91,3,67,91,59
341,83733,91,3,67,91,59
342,83980,91,4,67,91,59
343,84226,91,4,67,91,59
344,84472,91,4,67,91,59
345,84718,91,4,67,91,59
346,84964,91,4,68,91,59
347,85211,91,4,68,91,59
348,85457,91,4,68,91,59
349,85703,91,4,68,91,59
350,85950,91,4,68,91,59
351,86196,99,4,68,99,59
352,86442,99,4,68,99,59
353,86688,99,4,68,99,59
354,86934,106,4,68,106,59
355,87181,106,4,68,106,59
356,87427,106,4,68,106,59
