Max HRT=178
V02=160
Anaerobic=142
Aerobic=125
Fat Burn=107
Warm Up=89
start_time=1350600909
Reading,Time(ms),HRT,Calories,Avg HRT,Max HRT,Min HRT
1,0,65,0,65,65,56
2,246,65,0,65,65,56
3,492,65,0,65,65,56
4,739,65,0,65,65,56
5,985,65,0,65,65,56
6,1231,66,0,65,66,56
7,1478,66,0,65,66,56
8,1724,66,0,65,66,56
9,1970,66,0,65,66,56
10,2216,66,0,65,66,56
11,2462,66,0,65,66,56
12,2709,66,0,65,66,56
13,2955,66,0,65,66,56
14,3201,66,0,65,66,56
15,3447,66,0,65,66,56
16,3694,66,0,65,66,56
17,3940,66,0,65,66,56
18,4186,67,0,65,67,56
19,4433,67,0,65,67,56
20,4679,67,0,65,67,56
21,4925,67,0,65,67,56
22,5171,67,0,66,67,56
23,5418,67,0,66,67,56
24,5664,67,0,66,67,56
25,5910,67,0,66,67,56
26,6157,67,0,66,67,56
27,6404,67,0,66,67,56
28,6650,67,0,66,67,56
29,6896,67,0,66,67,56
30,7142,67,0,66,67,56
31,7389,67,0,66,67,56
32,7635,67,0,66,67,56
33,7881,67,0,66,67,56
34,8127,67,0,66,67,56
35,8374,67,0,66,67,56
36,8620,68,0,66,68,56
37,8866,68,0,66,68,56
38,9113,68,0,66,68,56
39,9359,68,0,66,68,56
40,9605,68,0,66,68,56
41,9851,68,0,66,68,56
42,10098,68,0,66,68,56
43,10344,68,0,66,68,56
44,10590,68,0,66,68,56
45,10836,68,0,66,68,56
46,11083,68,0,66,68,56
47,11329,68,0,66,68,56
48,11575,68,0,66,68,56
49,11821,69,0,66,69,56
50,12068,69,0,66,69,56
51,12314,69,0,66,69,56
52,12560,69,1,66,69,56
53,12806,69,1,67,69,56
54,13053,69,1,67,69,56
55,13299,69,1,67,69,56
56,13545,69,1,67,69,56
57,13791,68,1,67,69,56
58,14038,68,1,67,69,56
59,14284,68,1,67,69,56
60,14530,68,1,67,69,56
61,14776,68,1,67,69,56
62,15023,68,1,67,69,56
63,15269,68,1,67,69,56
64,15515,67,1,67,69,56
65,15761,67,1,67,69,56
66,16008,67,1,67,69,56
67,16254,67,1,67,69,56
68,16500,66,1,67,69,56
69,16747,66,1,67,69,56
70,16993,66,1,67,69,56
71,17239,66,1,67,69,56
72,17485,65,1,67,69,56
73,17732,65,1,67,69,56
74,17978,65,1,67,69,56
75,18224,65,1,67,69,56
76,18470,65,1,67,69,56
77,18717,65,1,66,69,56
78,18963,65,1,66,69,56
79,19209,65,1,66,69,56
80,19455,65,1,66,69,56
81,19702,65,1,66,69,56
82,19948,65,1,66,69,56
83,20194,65,1,66,69,56
84,20440,64,1,66,69,56
85,20687,64,1,66,69,56
86,20933,64,1,66,69,56
87,21179,64,1,66,69,56
88,21425,64,1,66,69,56
89,21672,64,1,66,69,56
90,21918,64,1,66,69,56
91,22164,64,1,66,69,56
92,22410,64,1,66,69,56
93,22657,64,1,66,69,56
94,22903,64,1,66,69,56
95,23149,64,1,66,69,56
96,23395,63,1,66,69,56
97,23643,63,1,66,69,56
98,23889,63,1,66,69,56
99,24135,63,1,66,69,56
100,24382,63,1,66,69,56
101,24628,63,1,66,69,56
102,24874,63,1,66,69,56
103,25120,64,1,66,69,56
104,25366,64,1,66,69,56
105,25613,64,1,66,69,56
106,25859,64,1,66,69,56
107,26105,64,1,66,69,56
108,26352,64,1,66,69,56
109,26598,64,1,66,69,56
110,26844,64,1,66,69,56
111,27090,64,1,66,69,56
112,27337,64,1,66,69,56
113,27583,64,1,66,69,56
114,27829,64,1,66,69,56
115,28075,64,1,65,69,56
116,28322,64,1,65,69,56
117,28568,64,1,65,69,56
118,28814,64,1,65,69,56
119,29061,64,1,65,69,56
120,29307,64,1,65,69,56
121,29553,64,1,65,69,56
122,29799,64,1,65,69,56
123,30045,64,1,65,69,56
124,30292,64,1,65,69,56
125,30538,64,1,65,69,56
126,30784,64,1,65,69,56
127,31031,64,1,65,69,56
128,31277,64,1,65,69,56
129,31523,60,1,65,69,56
130,31769,60,1,65,69,56
131,32015,60,1,65,69,56
132,32262,60,1,65,69,56
133,32508,60,1,65,69,56
134,32754,60,1,65,69,56
135,33000,60,1,65,69,56
136,33247,60,1,65,69,56
137,33493,60,1,65,69,56
138,33739,60,1,65,69,56
139,33985,60,1,65,69,56
140,34232,60,1,65,69,56
141,34478,60,1,65,69,56
142,34724,62,1,65,69,56
143,34971,62,1,65,69,56
144,35217,62,1,65,69,56
145,35463,64,1,65,69,56
146,35709,64,1,65,69,56
147,35956,64,1,65,69,56
148,36202,65,1,65,69,56
149,36448,65,1,65,69,56
150,36694,65,1,65,69,56
151,36941,65,1,65,69,56
152,37187,66,1,65,69,56
153,37433,66,1,65,69,56
154,37679,66,1,65,69,56
155,37926,67,1,65,69,56
156,38172,67,1,65,69,56
157,38418,67,1,65,69,56
158,38664,69,1,65,69,56
159,38911,69,1,65,69,56
160,39157,69,1,65,69,56
161,39403,70,1,65,70,56
162,39650,70,1,65,70,56
163,39896,70,1,65,70,56
164,40142,71,1,65,71,56
165,40388,71,1,65,71,56
166,40634,71,1,65,71,56
167,40881,72,1,65,72,56
168,41128,72,2,65,72,56
169,41374,72,2,65,72,56
170,41621,72,2,65,72,56
171,41867,72,2,65,72,56
172,42113,72,2,65,72,56
173,42359,72,2,65,72,56
174,42606,73,2,65,73,56
175,42852,73,2,65,73,56
176,43098,73,2,65,73,56
177,43344,73,2,65,73,56
178,43591,73,2,65,73,56
179,43837,73,2,65,73,56
180,44083,73,2,66,73,56
181,44329,72,2,66,73,56
182,44576,72,2,66,73,56
183,44822,72,2,66,73,56
184,45068,72,2,66,73,56
185,45314,70,2,66,73,56
186,45561,70,2,66,73,56
187,45806,70,2,66,73,56
188,46053,70,2,66,73,56
189,46299,70,2,66,73,56
190,46545,70,2,66,73,56
191,46792,69,2,66,73,56
192,47038,69,2,66,73,56
193,47285,68,2,66,73,56
194,47531,68,2,66,73,56
195,47777,68,2,66,73,56
196,48023,68,2,66,73,56
197,48270,67,2,66,73,56
198,48516,67,2,66,73,56
199,48762,67,2,66,73,56
200,49008,67,2,66,73,56
201,49255,65,2,66,73,56
202,49501,65,2,66,73,56
203,49747,65,2,66,73,56
204,49993,65,2,66,73,56
205,50239,65,2,66,73,56
206,50486,64,2,66,73,56
207,50732,64,2,66,73,56
208,50978,64,2,66,73,56
209,51224,64,2,66,73,56
210,51471,64,2,66,73,56
211,51717,64,2,66,73,56
212,51963,64,2,66,73,56
213,52209,64,2,66,73,56
214,52455,64,2,66,73,56
215,52702,62,2,66,73,56
216,52948,62,2,66,73,56
217,53194,62,2,66,73,56
218,53441,62,2,66,73,56
219,53687,62,2,66,73,56
220,53933,62,2,66,73,56
221,54179,62,2,66,73,56
222,54426,62,2,66,73,56
223,54672,62,2,66,73,56
224,54918,62,2,66,73,56
225,55164,62,2,66,73,56
226,56150,61,2,65,73,56
227,56396,61,2,65,73,56
228,56642,61,2,65,73,56
229,56889,61,2,65,73,56
230,57135,61,2,65,73,56
231,57381,61,2,65,73,56
232,57627,61,2,65,73,56
233,57874,61,2,65,73,56
234,58120,61,2,65,73,56
235,58366,61,2,65,73,56
236,58613,61,2,65,73,56
237,58859,61,2,65,73,56
238,59106,61,2,65,73,56
239,59352,61,2,65,73,56
240,59598,61,2,65,73,56
241,59844,61,2,65,73,56
242,60091,61,2,65,73,56
243,60337,61,2,65,73,56
244,60583,61,2,65,73,56
245,60830,61,2,65,73,56
246,61076,60,2,65,73,56
247,61322,60,2,65,73,56
248,61569,60,2,65,73,56
249,61815,60,2,65,73,56
250,62061,60,2,65,73,56
251,62307,60,2,65,73,56
252,62553,59,2,65,73,56
253,62800,59,2,65,73,56
254,63046,59,2,65,73,56
255,63292,58,2,65,73,56
256,63539,58,2,65,73,56
257,63784,58,2,65,73,56
258,64031,58,2,65,73,56
259,64277,58,2,65,73,56
260,64523,58,2,65,73,56
261,64769,58,2,65,73,56
262,65016,58,2,65,73,56
263,65262,58,2,65,73,56
264,65508,58,2,65,73,56
265,65754,58,2,65,73,56
266,66001,58,2,65,73,56
267,66247,58,2,65,73,56
268,79546,55,2,64,73,55
269,79792,55,2,64,73,55
270,80038,55,2,64,73,55
271,80285,55,2,64,73,55
