Max HRT=179
V02=161
Anaerobic=143
Aerobic=125
Fat Burn=107
Warm Up=89
start_time=1326759298
Reading,Time(ms),HRT,Calories,Avg HRT,Max HRT,Min HRT
1,0,67,0,67,69,65
2,234,67,0,67,69,65
3,484,67,0,67,69,65
4,734,66,0,66,69,65
5,983,66,0,66,69,65
6,1217,66,0,66,69,65
7,1467,66,0,66,69,65
8,1716,64,0,66,69,64
9,1966,64,0,65,69,64
10,2216,64,0,65,69,64
11,2450,64,0,65,69,64
12,2699,64,0,65,69,64
13,2949,63,0,65,69,63
14,3198,63,0,65,69,63
15,3448,63,0,64,69,63
16,3682,63,0,64,69,63
17,3932,62,0,64,69,62
18,4181,62,0,64,69,62
19,4431,62,0,64,69,62
20,4680,62,0,64,69,62
21,4914,62,0,64,69,62
22,5164,61,0,64,69,61
23,5414,61,0,63,69,61
24,5663,61,0,63,69,61
25,5897,61,0,63,69,61
26,6147,60,0,63,69,60
27,6396,60,0,63,69,60
28,6646,60,0,63,69,60
29,6896,60,0,63,69,60
30,7130,60,0,63,69,60
31,7379,59,0,62,69,59
32,7629,59,0,62,69,59
33,7878,59,0,62,69,59
34,8128,59,0,62,69,59
35,8362,59,0,62,69,59
36,8612,59,0,62,69,59
37,8861,59,0,62,69,59
38,9111,59,0,62,69,59
39,9345,58,0,62,69,58
40,9594,58,0,61,69,58
41,9844,58,0,61,69,58
42,10094,58,0,61,69,58
43,10343,58,0,61,69,58
44,10577,58,0,61,69,58
45,10827,58,0,61,69,58
46,11076,58,0,61,69,58
47,11326,59,0,61,69,58
48,11576,59,0,61,69,58
49,11810,59,0,61,69,58
50,12059,59,0,61,69,58
51,12309,59,0,61,69,58
52,12558,59,0,61,69,58
53,12792,59,0,61,69,58
54,13042,59,0,61,69,58
55,13292,60,0,61,69,58
56,13541,60,0,61,69,58
57,13791,60,0,61,69,58
58,14025,60,0,61,69,58
59,14274,60,0,61,69,58
60,14524,60,0,60,69,58
61,14774,60,0,60,69,58
62,15023,60,0,60,69,58
63,15257,61,0,60,69,58
64,15507,61,0,60,69,58
65,15756,61,0,60,69,58
66,16006,61,0,60,69,58
67,16240,61,0,60,69,58
68,16490,61,0,60,69,58
69,16739,61,0,60,69,58
70,16989,62,0,60,69,58
71,17238,62,0,60,69,58
72,17472,62,0,61,69,58
73,17722,63,0,61,69,58
74,17972,63,0,61,69,58
75,18221,63,0,61,69,58
76,18471,63,0,61,69,58
77,18705,63,1,61,69,58
78,18954,63,1,61,69,58
79,19204,63,1,61,69,58
80,19454,63,1,61,69,58
81,21840,63,1,61,69,58
82,21840,63,1,61,69,58
83,21840,63,1,61,69,58
84,21918,63,1,61,69,58
85,22152,63,1,61,69,58
86,22402,63,1,61,69,58
87,22652,63,1,61,69,58
88,22901,63,1,61,69,58
89,23135,63,1,61,69,58
90,23385,63,1,61,69,58
91,23634,63,1,61,69,58
92,23884,63,1,61,69,58
93,24134,63,1,61,69,58
94,24368,63,1,61,69,58
95,24617,64,1,61,69,58
96,24867,64,1,61,69,58
97,25116,64,1,61,69,58
98,25366,63,1,61,69,58
99,25600,63,1,61,69,58
100,25850,63,1,61,69,58
101,26099,63,1,61,69,58
102,26349,63,1,61,69,58
103,26598,63,1,61,69,58
104,26832,63,1,61,69,58
105,27082,63,1,61,69,58
106,27332,63,1,61,69,58
107,27581,63,1,61,69,58
108,27956,63,1,61,69,58
109,28065,63,1,61,69,58
110,28314,62,1,61,69,58
111,28564,62,1,61,69,58
112,28814,62,1,61,69,58
113,29061,62,1,61,69,58
114,29363,62,1,61,69,58
115,29611,62,1,61,69,58
116,29860,62,1,61,69,58
117,30046,62,1,61,69,58
118,30292,61,1,61,69,58
119,30538,61,1,61,69,58
120,30784,61,1,61,69,58
121,31031,61,1,61,69,58
122,31277,61,1,61,69,58
123,31523,61,1,61,69,58
124,31770,61,1,61,69,58
125,32016,61,1,61,69,58
126,32265,61,1,61,69,58
127,32531,60,1,61,69,58
128,32755,60,1,61,69,58
129,33001,60,1,61,69,58
130,33260,60,1,61,69,58
