Max HRT=179
V02=161
Anaerobic=143
Aerobic=125
Fat Burn=107
Warm Up=89
start_time=1327020381
Reading,Time(ms),HRT,Calories,Avg HRT,Max HRT,Min HRT
1,0,119,0,119,119,119
2,246,119,0,119,119,119
3,493,119,0,119,119,119
4,739,119,0,119,119,119
5,985,119,0,119,119,119
6,1232,119,0,119,119,119
7,1478,119,0,119,119,119
8,1724,119,0,119,119,119
9,1970,119,0,119,119,119
10,2217,119,0,119,119,119
11,2463,123,0,119,123,119
12,2709,123,1,119,123,119
13,2955,127,1,120,127,119
14,3202,131,1,121,131,119
15,3448,131,1,121,131,119
16,3694,133,1,122,133,119
17,3940,133,1,123,133,119
18,4186,135,1,123,135,119
19,4433,138,1,124,138,119
20,4680,138,1,125,138,119
21,4926,139,1,125,139,119
22,5173,140,1,126,140,119
23,5419,140,1,127,140,119
24,5665,141,1,127,141,119
25,5911,141,1,128,141,119
26,6158,141,1,128,141,119
27,6404,142,1,129,142,119
28,6650,142,1,129,142,119
29,6896,142,1,130,142,119
30,7179,142,1,130,142,119
31,7389,142,2,130,142,119
32,7635,142,2,131,142,119
33,7897,142,2,131,142,119
34,8128,142,2,131,142,119
35,8374,142,2,132,142,119
36,8620,142,2,132,142,119
37,8866,142,2,132,142,119
38,9113,142,2,132,142,119
39,9359,143,2,133,143,119
40,9605,143,2,133,143,119
41,9852,143,2,133,143,119
42,10098,143,2,133,143,119
43,10344,143,2,134,143,119
44,10590,143,2,134,143,119
45,10837,143,2,134,143,119
46,11083,143,2,134,143,119
47,11368,143,2,134,143,119
48,11575,143,3,134,143,119
49,11822,141,3,135,143,119
50,12068,141,3,135,143,119
51,12314,141,3,135,143,119
52,12560,141,3,135,143,119
53,12806,141,3,135,143,119
54,13053,141,3,135,143,119
55,13299,141,3,135,143,119
56,13545,141,3,135,143,119
57,13792,141,3,135,143,119
58,14038,141,3,136,143,119
59,14284,141,3,136,143,119
60,14530,142,3,136,143,119
61,14799,142,3,136,143,119
62,15023,142,3,136,143,119
63,15269,142,3,136,143,119
64,15515,142,3,136,143,119
65,15762,142,3,136,143,119
66,16008,142,4,136,143,119
67,16254,142,4,136,143,119
68,16500,142,4,136,143,119
69,16747,143,4,136,143,119
70,16993,143,4,137,143,119
71,17255,143,4,137,143,119
72,17485,144,4,137,144,119
73,17732,144,4,137,144,119
74,17978,144,4,137,144,119
75,18224,144,4,137,144,119
76,18471,144,4,137,144,119
77,18717,144,4,137,144,119
78,18963,144,4,137,144,119
79,19209,144,4,137,144,119
80,19456,147,4,137,147,119
81,19702,147,4,138,147,119
82,19948,147,4,138,147,119
83,20194,147,5,138,147,119
84,20441,147,5,138,147,119
85,20687,144,5,138,147,119
86,20933,144,5,138,147,119
87,21179,144,5,138,147,119
88,21426,142,5,138,147,119
89,21672,142,5,138,147,119
90,21918,142,5,138,147,119
91,22165,142,5,138,147,119
92,22412,142,5,138,147,119
93,22658,144,5,138,147,119
94,22904,144,5,138,147,119
95,23209,145,5,138,147,119
96,23397,145,5,138,147,119
97,23643,145,5,139,147,119
98,23889,145,5,139,147,119
99,24135,145,5,139,147,119
100,24382,145,5,139,147,119
101,24628,145,6,139,147,119
102,24874,145,6,139,147,119
103,25121,145,6,139,147,119
104,25367,145,6,139,147,119
105,25613,145,6,139,147,119
106,25909,145,6,139,147,119
107,26106,145,6,139,147,119
108,26352,145,6,139,147,119
109,26598,145,6,139,147,119
110,26844,145,6,139,147,119
111,27091,145,6,139,147,119
112,27337,145,6,139,147,119
113,27583,145,6,139,147,119
114,27829,145,6,139,147,119
115,28076,145,6,139,147,119
116,28322,145,6,140,147,119
117,28615,145,6,140,147,119
118,28867,145,7,140,147,119
119,29061,145,7,140,147,119
120,29307,145,7,140,147,119
121,29553,145,7,140,147,119
122,29800,145,7,140,147,119
123,30046,145,7,140,147,119
124,30292,145,7,140,147,119
125,30538,146,7,140,147,119
126,30785,145,7,140,147,119
127,31031,145,7,140,147,119
128,31277,146,7,140,147,119
129,31523,146,7,140,147,119
130,31770,146,7,140,147,119
131,32016,145,7,140,147,119
132,32262,145,7,140,147,119
133,32508,145,7,140,147,119
134,32755,145,7,140,147,119
135,33001,145,8,140,147,119
136,33247,145,8,140,147,119
137,33493,145,8,140,147,119
138,33740,146,8,140,147,119
139,33986,146,8,140,147,119
140,34232,146,8,140,147,119
141,34478,146,8,140,147,119
142,34725,146,8,141,147,119
143,34971,146,8,141,147,119
144,35278,146,8,141,147,119
145,35463,145,8,141,147,119
146,35710,145,8,141,147,119
147,35956,144,8,141,147,119
148,36202,144,8,141,147,119
149,36448,144,8,141,147,119
150,36695,144,8,141,147,119
151,36941,144,8,141,147,119
152,37187,144,9,141,147,119
153,37434,144,9,141,147,119
154,37680,144,9,141,147,119
155,37926,144,9,141,147,119
156,38186,144,9,141,147,119
157,38437,143,9,141,147,119
158,38665,143,9,141,147,119
159,38911,143,9,141,147,119
160,39157,143,9,141,147,119
161,39404,143,9,141,147,119
162,39651,143,9,141,147,119
163,39897,143,9,141,147,119
164,40143,142,9,141,147,119
165,40390,142,9,141,147,119
166,40636,142,9,141,147,119
167,40882,142,9,141,147,119
168,41128,141,9,141,147,119
169,41375,141,10,141,147,119
170,41621,141,10,141,147,119
171,41867,140,10,141,147,119
172,42114,140,10,141,147,119
173,42360,141,10,141,147,119
174,42606,141,10,141,147,119
175,42852,141,10,141,147,119
176,43098,141,10,141,147,119
177,43345,141,10,141,147,119
178,43628,141,10,141,147,119
179,43837,141,10,141,147,119
180,44084,141,10,141,147,119
181,44330,140,10,141,147,119
182,44576,140,10,141,147,119
183,44822,140,10,141,147,119
184,45069,140,10,141,147,119
185,45315,140,10,141,147,119
186,45561,140,10,141,147,119
187,45807,140,11,141,147,119
188,46053,141,11,141,147,119
189,46300,141,11,141,147,119
190,46546,141,11,141,147,119
191,46792,141,11,141,147,119
192,47039,141,11,141,147,119
193,47317,141,11,141,147,119
194,47531,141,11,141,147,119
195,47777,141,11,141,147,119
196,48024,141,11,141,147,119
197,48270,141,11,141,147,119
198,48516,141,11,141,147,119
199,48762,141,11,141,147,119
200,49009,141,11,141,147,119
201,49255,141,11,141,147,119
202,49501,141,11,141,147,119
203,49748,141,11,141,147,119
204,49994,141,11,141,147,119
205,50240,141,12,141,147,119
206,50486,141,12,141,147,119
207,50732,140,12,141,147,119
208,51008,140,12,141,147,119
209,51225,140,12,141,147,119
210,51471,140,12,141,147,119
211,51717,139,12,141,147,119
212,51964,140,12,141,147,119
213,52225,140,12,141,147,119
214,52456,140,12,141,147,119
215,52702,140,12,141,147,119
216,52949,140,12,141,147,119
217,53195,140,12,141,147,119
218,53441,139,12,141,147,119
219,53688,139,12,141,147,119
220,53934,139,12,141,147,119
221,54180,139,12,141,147,119
222,54426,139,12,141,147,119
223,54673,139,13,141,147,119
224,54919,139,13,141,147,119
225,55165,139,13,141,147,119
226,55411,139,13,141,147,119
227,55658,139,13,141,147,119
228,55904,139,13,141,147,119
229,56150,139,13,141,147,119
230,56396,139,13,141,147,119
231,56643,139,13,141,147,119
232,56889,138,13,141,147,119
233,57136,138,13,141,147,119
234,57382,138,13,141,147,119
235,57629,139,13,141,147,119
236,57875,139,13,141,147,119
237,58121,139,13,141,147,119
238,58367,139,13,141,147,119
239,58991,138,13,140,147,119
240,59296,138,14,140,147,119
241,59302,138,14,140,147,119
242,59353,138,14,140,147,119
243,59599,137,14,140,147,119
244,59845,137,14,140,147,119
245,60091,137,14,140,147,119
246,60338,137,14,140,147,119
247,60584,137,14,140,147,119
248,60830,137,14,140,147,119
249,61108,137,14,140,147,119
250,61323,137,14,140,147,119
251,61569,137,14,140,147,119
252,61815,137,14,140,147,119
253,62061,137,14,140,147,119
254,62308,137,14,140,147,119
255,62554,137,14,140,147,119
256,62800,137,14,140,147,119
257,63046,137,14,140,147,119
258,63293,137,14,140,147,119
259,63539,137,14,140,147,119
260,63785,137,15,140,147,119
261,64031,136,15,140,147,119
262,64278,136,15,140,147,119
263,64523,136,15,140,147,119
264,64770,136,15,140,147,119
265,65016,136,15,140,147,119
266,65263,136,15,140,147,119
267,65545,136,15,140,147,119
268,65755,135,15,140,147,119
269,66001,135,15,140,147,119
270,66248,135,15,140,147,119
271,66494,135,15,140,147,119
272,66740,135,15,140,147,119
273,66986,135,15,140,147,119
274,67233,135,15,140,147,119
275,67479,135,15,140,147,119
276,67725,135,15,140,147,119
277,68005,135,15,140,147,119
278,68218,135,15,140,147,119
279,68464,135,15,140,147,119
280,68710,135,16,140,147,119
281,68957,135,16,140,147,119
282,69203,135,16,140,147,119
283,69449,135,16,140,147,119
284,69695,135,16,140,147,119
285,69942,135,16,140,147,119
286,70188,135,16,140,147,119
287,70434,135,16,140,147,119
288,70680,135,16,140,147,119
289,70927,134,16,140,147,119
290,71173,134,16,140,147,119
291,71445,134,16,140,147,119
292,71665,134,16,140,147,119
293,71912,134,16,140,147,119
294,72158,134,16,140,147,119
295,72425,134,16,140,147,119
296,72651,134,16,139,147,119
297,72897,133,16,139,147,119
298,73143,133,16,139,147,119
299,73389,133,17,139,147,119
300,73636,135,17,139,147,119
301,73882,135,17,139,147,119
302,74128,135,17,139,147,119
303,74374,135,17,139,147,119
304,74621,135,17,139,147,119
305,74868,135,17,139,147,119
306,75114,135,17,139,147,119
307,75360,136,17,139,147,119
308,75607,136,17,139,147,119
309,75853,136,17,139,147,119
310,76099,136,17,139,147,119
311,76345,136,17,139,147,119
312,76592,136,17,139,147,119
313,77746,136,17,139,147,119
314,77751,136,17,139,147,119
315,77823,136,17,139,147,119
316,78069,135,18,139,147,119
317,78315,135,18,139,147,119
318,78562,135,18,139,147,119
319,78808,135,18,139,147,119
320,79054,135,18,139,147,119
321,79300,135,18,139,147,119
322,79547,135,18,139,147,119
323,79793,135,18,139,147,119
324,80039,135,18,139,147,119
325,80286,135,18,139,147,119
326,80532,135,18,139,147,119
327,80778,135,18,139,147,119
328,81024,135,18,139,147,119
329,81271,134,18,139,147,119
330,81517,134,18,139,147,119
331,81763,133,18,139,147,119
332,82009,133,18,139,147,119
333,82256,133,18,139,147,119
334,82502,133,18,139,147,119
335,82748,133,19,139,147,119
336,82994,133,19,139,147,119
337,83241,133,19,139,147,119
338,83487,133,19,139,147,119
339,84495,133,19,139,147,119
340,84720,133,19,139,147,119
341,84726,133,19,139,147,119
342,84964,133,19,139,147,119
