Max HRT=179
V02=161
Anaerobic=143
Aerobic=125
Fat Burn=107
Warm Up=89
start_time=1326930772
Reading,Time(ms),HRT,Calories,Avg HRT,Max HRT,Min HRT
1,0,65,0,65,68,62
2,247,65,0,65,68,62
3,493,65,0,65,68,62
4,739,65,0,65,68,62
5,986,65,0,65,68,62
6,1232,65,0,65,68,62
7,1478,65,0,65,68,62
8,1724,65,0,65,68,62
9,1971,65,0,65,68,62
10,2217,64,0,64,68,62
11,2463,64,0,64,68,62
12,2709,64,0,64,68,62
13,2956,64,0,64,68,62
14,3202,64,0,64,68,62
15,3448,64,0,64,68,62
16,3694,64,0,64,68,62
17,3941,64,0,64,68,62
18,4187,64,0,64,68,62
19,4433,64,0,64,68,62
20,4679,64,0,64,68,62
21,4926,64,0,64,68,62
22,5172,64,0,64,68,62
23,5418,64,0,64,68,62
24,5665,64,0,64,68,62
25,5912,64,0,64,68,62
26,6158,64,0,64,68,62
27,6404,64,0,64,68,62
28,6650,64,0,64,68,62
29,6897,63,0,64,68,62
30,7143,63,0,64,68,62
31,7389,63,0,64,68,62
32,7636,63,0,64,68,62
33,7882,64,0,64,68,62
34,8128,64,0,64,68,62
35,8374,64,0,64,68,62
36,8751,64,0,64,68,62
37,8867,64,0,64,68,62
38,9113,64,0,64,68,62
39,9359,64,0,64,68,62
40,9606,64,0,64,68,62
41,9852,64,0,64,68,62
42,10143,64,0,64,68,62
43,10344,64,0,64,68,62
44,10591,64,0,64,68,62
45,10837,64,0,64,68,62
46,11083,64,0,64,68,62
47,11329,64,0,64,68,62
48,11576,64,0,64,68,62
49,11822,64,0,64,68,62
50,12068,64,0,64,68,62
51,12314,64,0,64,68,62
52,12561,64,0,64,68,62
53,12807,64,0,64,68,62
54,13053,64,0,64,68,62
55,13300,64,0,64,68,62
56,13546,63,0,64,68,62
57,13792,63,0,64,68,62
58,14038,63,0,64,68,62
59,14285,63,0,64,68,62
60,14531,62,0,63,68,62
61,14777,62,1,63,68,62
62,15023,62,1,63,68,62
63,15270,62,1,63,68,62
64,15571,62,1,63,68,62
65,15762,61,1,63,68,61
66,16008,61,1,63,68,61
67,16255,61,1,63,68,61
68,16501,61,1,63,68,61
69,16747,60,1,63,68,60
70,16993,60,1,63,68,60
71,17240,60,1,63,68,60
72,17486,60,1,63,68,60
73,17732,60,1,63,68,60
74,17978,60,1,63,68,60
75,18225,60,1,63,68,60
76,18471,60,1,63,68,60
77,18717,60,1,63,68,60
78,18964,59,1,63,68,59
79,19210,59,1,63,68,59
80,19456,59,1,63,68,59
81,19702,59,1,63,68,59
82,19948,59,1,63,68,59
83,20195,58,1,62,68,58
84,20441,58,1,62,68,58
85,20687,58,1,62,68,58
86,20934,58,1,62,68,58
87,21180,59,1,62,68,58
88,21426,59,1,62,68,58
89,21672,59,1,62,68,58
90,21971,59,1,62,68,58
91,22165,58,1,62,68,58
92,22411,58,1,62,68,58
93,22657,58,1,62,68,58
94,22904,58,1,62,68,58
95,23150,58,1,62,68,58
96,23453,58,1,62,68,58
97,23643,58,1,62,68,58
98,23890,58,1,62,68,58
99,24136,58,1,62,68,58
100,24382,58,1,62,68,58
101,24628,58,1,62,68,58
102,24875,57,1,62,68,57
103,25121,57,1,62,68,57
104,25367,57,1,61,68,57
105,25613,57,1,61,68,57
106,25860,56,1,61,68,56
107,26106,56,1,61,68,56
108,26352,56,1,61,68,56
109,26599,56,1,61,68,56
110,26845,56,1,61,68,56
111,27091,55,1,61,68,55
112,27337,55,1,61,68,55
113,27583,55,1,61,68,55
114,27883,55,1,61,68,55
115,28076,55,1,61,68,55
116,28322,55,1,61,68,55
117,28569,55,1,61,68,55
118,28815,55,1,61,68,55
119,29061,55,1,61,68,55
120,29363,54,1,61,68,54
121,29554,54,1,61,68,54
122,29800,54,1,60,68,54
123,30046,54,1,60,68,54
124,30292,54,1,60,68,54
125,30539,54,1,60,68,54
126,30785,54,1,60,68,54
127,31031,54,1,60,68,54
128,31277,54,1,60,68,54
129,31524,54,1,60,68,54
130,31770,54,1,60,68,54
131,32016,54,1,60,68,54
132,32262,54,1,60,68,54
133,32509,54,1,60,68,54
134,32755,54,1,60,68,54
135,33604,54,1,60,68,54
136,33609,54,1,60,68,54
137,33740,55,1,60,68,54
138,33986,55,1,60,68,54
139,34233,55,1,60,68,54
140,34479,55,1,60,68,54
141,34725,55,1,60,68,54
142,34971,54,1,60,68,54
143,35218,54,1,59,68,54
144,35464,54,1,59,68,54
145,35710,54,1,59,68,54
146,35956,54,1,59,68,54
147,36203,54,1,59,68,54
148,36449,52,1,59,68,52
149,36695,52,1,59,68,52
150,36941,52,1,59,68,52
151,37188,52,1,59,68,52
152,37434,52,1,59,68,52
153,37680,52,1,59,68,52
154,37926,52,1,59,68,52
155,38173,52,1,59,68,52
156,38419,52,1,59,68,52
157,38665,52,1,59,68,52
158,38911,52,1,59,68,52
159,39158,52,1,59,68,52
160,39404,52,1,59,68,52
161,39650,52,1,59,68,52
162,39896,52,1,59,68,52
163,40143,52,1,59,68,52
164,40389,52,1,59,68,52
165,40635,52,1,58,68,52
166,40935,52,1,58,68,52
167,41129,52,1,58,68,52
168,41375,52,1,58,68,52
169,41621,52,1,58,68,52
170,41867,53,1,58,68,52
171,42114,53,1,58,68,52
172,42360,53,1,58,68,52
173,42606,53,1,58,68,52
174,42908,54,1,58,68,52
175,43099,54,1,58,68,52
176,43345,54,1,58,68,52
177,43648,54,1,58,68,52
178,43838,54,1,58,68,52
179,44148,55,1,58,68,52
180,44330,55,1,58,68,52
181,44576,55,1,58,68,52
182,44888,55,1,58,68,52
183,45069,54,1,58,68,52
184,45315,54,1,58,68,52
185,45620,54,1,58,68,52
186,45808,54,1,58,68,52
187,46054,54,1,58,68,52
188,46300,53,1,58,68,52
189,46546,53,1,58,68,52
190,46793,53,1,58,68,52
191,47039,53,1,58,68,52
192,47285,53,1,58,68,52
193,47531,53,1,58,68,52
194,47778,53,1,58,68,52
195,48024,53,1,58,68,52
196,48270,53,1,58,68,52
197,48571,53,1,58,68,52
198,48763,52,1,58,68,52
199,49009,52,1,58,68,52
200,49255,52,1,57,68,52
201,49502,52,1,57,68,52
202,49748,52,1,57,68,52
203,49994,52,1,57,68,52
204,50240,52,1,57,68,52
205,50487,52,1,57,68,52
206,50733,52,1,57,68,52
207,50979,52,1,57,68,52
208,51289,52,1,57,68,52
209,51472,52,1,57,68,52
210,51718,52,1,57,68,52
211,51964,52,1,57,68,52
212,52210,52,1,57,68,52
213,52457,52,1,57,68,52
214,52703,52,1,57,68,52
215,52949,52,1,57,68,52
216,53195,52,1,57,68,52
217,53442,52,1,57,68,52
218,53688,52,1,57,68,52
219,53934,52,1,57,68,52
220,54180,52,1,57,68,52
221,54427,52,1,57,68,52
222,54673,52,1,57,68,52
223,54919,52,1,57,68,52
224,55165,52,1,57,68,52
225,55412,52,1,57,68,52
226,55658,53,1,57,68,52
227,55904,53,1,57,68,52
228,56151,53,1,57,68,52
229,56397,53,1,57,68,52
230,56643,53,1,57,68,52
231,56942,52,1,57,68,52
232,57136,52,1,57,68,52
233,57382,52,1,57,68,52
234,57628,52,1,57,68,52
235,57874,52,1,57,68,52
236,58121,52,1,57,68,52
237,58368,52,1,57,68,52
238,58614,52,1,57,68,52
239,58860,52,1,57,68,52
240,59107,52,1,56,68,52
241,59353,51,1,56,68,51
242,59599,51,1,56,68,51
243,59845,51,1,56,68,51
244,60092,51,1,56,68,51
245,60338,52,1,56,68,51
246,60584,52,1,56,68,51
247,60830,52,1,56,68,51
248,61077,52,1,56,68,51
249,61323,52,1,56,68,51
250,61569,51,1,56,68,51
251,61815,51,1,56,68,51
252,62062,51,1,56,68,51
253,62308,51,1,56,68,51
254,62617,51,1,56,68,51
255,62800,51,1,56,68,51
256,63047,51,1,56,68,51
257,63293,51,1,56,68,51
258,63539,51,1,56,68,51
259,63786,51,1,56,68,51
260,64032,51,1,56,68,51
261,64278,51,1,56,68,51
262,64589,51,1,56,68,51
263,64771,51,1,56,68,51
264,65017,51,1,56,68,51
265,65263,51,1,56,68,51
266,67571,51,1,56,68,51
267,67831,54,1,56,68,51
268,67971,54,1,56,68,51
269,68218,55,1,56,68,51
270,68464,55,1,56,68,51
271,68711,55,1,56,68,51
272,68957,56,1,56,68,51
273,69203,56,1,56,68,51
274,69449,56,1,56,68,51
275,69696,58,1,56,68,51
276,69942,58,1,56,68,51
277,70188,58,1,56,68,51
278,70434,58,1,56,68,51
