Max HRT=178
V02=160
Anaerobic=142
Aerobic=125
Fat Burn=107
Warm Up=89
start_time=1350771730
Reading,Time(ms),HRT,Calories,Avg HRT,Max HRT,Min HRT
74,17977,56,0,58,72,55
75,18224,56,0,58,72,55
76,18470,56,0,58,72,55
77,18716,56,0,58,72,55
78,18962,56,0,58,72,55
79,19209,56,0,58,72,55
80,19455,56,0,58,72,55
81,19701,57,0,58,72,55
82,19947,57,0,58,72,55
83,20194,57,0,58,72,55
84,20440,57,0,58,72,55
85,20686,58,0,58,72,55
86,20933,58,0,58,72,55
87,21179,58,0,58,72,55
88,21425,58,0,58,72,55
89,21671,59,0,58,72,55
90,21918,59,0,58,72,55
91,22164,59,0,58,72,55
92,22410,59,0,58,72,55
93,22656,59,0,58,72,55
94,22903,59,0,58,72,55
95,23149,59,0,58,72,55
96,23395,59,0,58,72,55
97,23641,60,0,58,72,55
98,23888,60,0,58,72,55
99,24134,60,0,58,72,55
100,24380,60,0,58,72,55
101,24626,60,0,58,72,55
102,24873,60,0,58,72,55
103,25119,60,0,58,72,55
104,25365,60,0,58,72,55
105,25611,60,0,58,72,55
106,25858,60,0,58,72,55
107,26104,60,1,58,72,55
108,26350,60,1,58,72,55
109,26596,60,1,58,72,55
110,26843,60,1,58,72,55
111,27089,60,1,58,72,55
112,27335,60,1,58,72,55
113,27581,60,1,58,72,55
114,27828,60,1,58,72,55
115,28074,60,1,58,72,55
116,28321,60,1,58,72,55
117,28567,60,1,58,72,55
118,28814,60,1,58,72,55
119,29060,60,1,58,72,55
120,29306,60,1,58,72,55
121,29553,59,1,58,72,55
122,29799,59,1,58,72,55
123,30045,59,1,58,72,55
124,30291,59,1,58,72,55
125,30538,59,1,58,72,55
126,30784,58,1,58,72,55
127,31030,58,1,58,72,55
128,31276,58,1,58,72,55
129,31523,58,1,58,72,55
130,31769,58,1,58,72,55
131,32015,58,1,58,72,55
132,32261,58,1,58,72,55
133,32508,58,1,58,72,55
134,32754,58,1,58,72,55
135,33000,57,1,58,72,55
136,33246,57,1,58,72,55
137,33493,57,1,58,72,55
138,33739,57,1,58,72,55
139,33985,57,1,58,72,55
140,34232,57,1,58,72,55
141,34478,57,1,58,72,55
142,34724,57,1,58,72,55
143,34970,57,1,58,72,55
144,35217,56,1,58,72,55
145,35463,56,1,58,72,55
146,35709,56,1,58,72,55
147,35955,56,1,58,72,55
148,36201,56,1,58,72,55
149,36448,56,1,58,72,55
150,36694,56,1,58,72,55
151,36940,56,1,58,72,55
152,37187,56,1,58,72,55
153,37433,56,1,58,72,55
154,37679,56,1,58,72,55
155,37925,56,1,58,72,55
156,38172,56,1,58,72,55
157,38418,55,1,58,72,55
158,38664,55,1,58,72,55
159,38910,55,1,58,72,55
160,39157,55,1,58,72,55
161,39403,55,1,58,72,55
162,39649,55,1,58,72,55
163,39895,55,1,58,72,55
164,40142,55,1,58,72,55
165,40388,55,1,58,72,55
166,40634,55,1,58,72,55
167,40880,54,1,58,72,54
168,41127,54,1,58,72,54
169,41373,54,1,58,72,54
170,41619,54,1,58,72,54
171,41865,54,1,58,72,54
172,42112,53,1,58,72,53
173,42358,53,1,58,72,53
174,42604,53,1,58,72,53
175,42850,53,1,58,72,53
176,43097,53,1,57,72,53
177,43343,53,1,57,72,53
178,43589,53,1,57,72,53
179,43835,53,1,57,72,53
180,44082,53,1,57,72,53
181,44328,53,1,57,72,53
182,44574,53,1,57,72,53
183,44820,53,1,57,72,53
184,45067,53,1,57,72,53
185,45313,53,1,57,72,53
186,45559,53,1,57,72,53
187,45806,52,1,57,72,52
188,46053,52,1,57,72,52
189,46299,52,1,57,72,52
190,46545,52,1,57,72,52
191,46792,52,1,57,72,52
192,47038,51,1,57,72,51
193,47284,51,1,57,72,51
194,47530,51,1,57,72,51
195,47777,51,1,57,72,51
196,48023,51,1,57,72,51
197,48269,51,1,57,72,51
198,48515,51,1,57,72,51
199,48762,51,1,57,72,51
200,49008,51,1,57,72,51
201,49254,51,1,57,72,51
202,49500,50,1,57,72,50
203,49747,50,1,57,72,50
204,49993,50,1,57,72,50
205,50239,50,1,57,72,50
206,50485,50,1,57,72,50
207,50732,50,1,57,72,50
208,50978,50,1,56,72,50
209,51224,50,1,56,72,50
210,51471,50,1,56,72,50
211,51717,50,1,56,72,50
212,51963,50,1,56,72,50
213,52209,50,1,56,72,50
214,52456,50,1,56,72,50
215,52702,50,1,56,72,50
216,52948,50,1,56,72,50
217,53194,50,1,56,72,50
218,53440,50,1,56,72,50
219,53687,50,1,56,72,50
220,53933,50,1,56,72,50
221,54179,50,1,56,72,50
222,54426,50,1,56,72,50
223,54671,50,1,56,72,50
224,54918,50,1,56,72,50
225,55164,52,1,56,72,50
226,55411,52,1,56,72,50
227,55657,52,1,56,72,50
228,55903,52,1,56,72,50
229,56149,52,1,56,72,50
230,56396,52,1,56,72,50
231,56642,52,1,56,72,50
232,56888,52,1,56,72,50
233,57134,52,1,56,72,50
234,57381,52,1,56,72,50
235,57627,52,1,56,72,50
236,57873,52,1,56,72,50
237,58119,52,1,56,72,50
238,58366,52,1,56,72,50
239,58612,51,1,56,72,50
240,58858,51,1,56,72,50
241,59105,51,1,56,72,50
242,59351,51,1,56,72,50
243,59597,51,1,56,72,50
244,59843,51,1,56,72,50
245,60090,51,1,56,72,50
246,60336,51,1,56,72,50
247,60582,51,1,56,72,50
248,60828,52,1,56,72,50
249,61075,52,1,56,72,50
250,61321,52,1,55,72,50
251,61567,52,1,55,72,50
252,61813,52,1,55,72,50
253,62060,52,1,55,72,50
254,62306,52,1,55,72,50
255,62552,52,1,55,72,50
256,62799,52,1,55,72,50
257,63045,52,1,55,72,50
258,63292,52,1,55,72,50
259,63538,52,1,55,72,50
260,63784,52,1,55,72,50
261,64031,52,1,55,72,50
262,64277,52,1,55,72,50
263,64523,52,1,55,72,50
264,64769,52,1,55,72,50
265,65016,52,1,55,72,50
266,65262,52,1,55,72,50
267,65508,52,1,55,72,50
268,65754,52,1,55,72,50
269,66001,52,1,55,72,50
270,66247,52,1,55,72,50
271,66493,52,1,55,72,50
272,66740,52,1,55,72,50
273,66986,52,1,55,72,50
274,67232,52,1,55,72,50
275,67478,52,1,55,72,50
276,67725,52,1,55,72,50
277,67971,52,1,55,72,50
278,68217,52,1,55,72,50
279,68463,52,1,55,72,50
280,68710,52,1,55,72,50
281,68956,52,1,55,72,50
282,69202,52,1,55,72,50
283,69448,52,1,55,72,50
284,69695,52,1,55,72,50
285,69941,52,1,55,72,50
286,70187,51,1,55,72,50
287,70433,51,1,55,72,50
288,70680,51,1,55,72,50
289,70926,51,1,55,72,50
290,71172,51,1,55,72,50
291,71418,51,1,55,72,50
292,71665,51,1,55,72,50
293,71911,51,1,55,72,50
294,72157,51,1,55,72,50
295,72403,51,1,55,72,50
296,72650,51,1,55,72,50
297,72896,51,1,55,72,50
298,73142,51,1,55,72,50
299,73389,51,1,55,72,50
300,73635,51,1,55,72,50
301,73881,51,1,55,72,50
302,74127,51,1,55,72,50
303,74374,51,1,55,72,50
304,74620,52,1,55,72,50
305,74866,52,1,55,72,50
306,75112,52,1,55,72,50
307,75358,52,1,55,72,50
308,75605,52,1,55,72,50
309,75851,52,1,55,72,50
310,76097,52,1,55,72,50
311,76344,52,1,55,72,50
312,76590,52,1,55,72,50
313,76836,52,1,55,72,50
314,77082,52,1,55,72,50
315,77329,52,1,55,72,50
316,77575,52,1,55,72,50
317,77821,52,1,55,72,50
318,78067,52,1,55,72,50
319,78314,52,1,55,72,50
320,78560,52,1,55,72,50
321,78806,52,1,55,72,50
322,79052,52,1,55,72,50
323,79298,52,1,55,72,50
324,79545,52,1,55,72,50
325,79791,52,1,55,72,50
326,80037,52,1,55,72,50
327,80284,52,1,54,72,50
328,80530,52,1,54,72,50
329,80777,52,1,54,72,50
330,81023,52,1,54,72,50
331,81270,52,1,54,72,50
332,81516,52,1,54,72,50
333,81762,52,1,54,72,50
334,82008,52,1,54,72,50
335,82255,52,1,54,72,50
336,82501,52,1,54,72,50
337,82747,52,1,54,72,50
338,82993,52,1,54,72,50
339,83240,52,1,54,72,50
340,83486,52,1,54,72,50
341,83732,52,1,54,72,50
342,83979,52,1,54,72,50
343,84225,52,1,54,72,50
344,84471,52,1,54,72,50
345,84717,52,1,54,72,50
346,84964,52,1,54,72,50
347,85210,52,1,54,72,50
348,85456,52,1,54,72,50
349,85702,52,1,54,72,50
350,85949,52,1,54,72,50
351,86195,52,1,54,72,50
352,86441,52,1,54,72,50
353,86687,52,1,54,72,50
354,86934,52,1,54,72,50
355,87180,52,1,54,72,50
356,87426,52,1,54,72,50
357,87672,52,1,54,72,50
358,87919,52,1,54,72,50
359,88165,52,1,54,72,50
360,88411,52,1,54,72,50
361,88657,52,1,54,72,50
362,88904,52,1,54,72,50
363,89150,52,1,54,72,50
364,89396,52,1,54,72,50
365,89642,52,1,54,72,50
366,89889,52,1,54,72,50
367,90135,52,1,54,72,50
368,90381,52,1,54,72,50
369,90628,52,1,54,72,50
370,90874,52,1,54,72,50
371,91120,52,1,54,72,50
372,91366,52,1,54,72,50
373,91613,52,1,54,72,50
374,91859,52,1,54,72,50
375,92105,52,1,54,72,50
376,92351,52,1,54,72,50
377,92598,52,1,54,72,50
378,92844,52,1,54,72,50
379,93090,52,1,54,72,50
380,93336,52,1,54,72,50
381,93583,52,1,54,72,50
382,93829,52,1,54,72,50
383,94075,52,1,54,72,50
384,94321,52,1,54,72,50
385,94568,52,1,54,72,50
386,94814,52,1,54,72,50
387,95060,52,1,54,72,50
388,95306,52,1,54,72,50
389,95553,52,1,54,72,50
390,95799,52,1,54,72,50
391,96045,52,1,54,72,50
392,96291,52,1,54,72,50
393,96538,52,1,54,72,50
394,96784,52,1,54,72,50
395,97030,52,1,54,72,50
396,97277,52,1,54,72,50
397,97523,52,1,54,72,50
398,97769,52,1,54,72,50
399,98015,52,1,54,72,50
400,98263,52,1,54,72,50
401,98509,52,1,54,72,50
402,98755,52,1,54,72,50
403,99001,52,1,54,72,50
404,99248,52,1,54,72,50
405,99494,52,1,54,72,50
406,99740,52,1,54,72,50
407,99986,52,1,54,72,50
408,100233,52,1,54,72,50
409,100479,52,1,54,72,50
410,100725,52,1,54,72,50
411,100971,52,1,54,72,50
412,101218,52,1,54,72,50
413,101464,52,1,54,72,50
414,101710,52,1,54,72,50
415,101956,52,1,54,72,50
416,102203,52,1,54,72,50
417,102449,52,1,54,72,50
418,102695,52,1,54,72,50
419,102941,52,1,54,72,50
420,103188,52,1,54,72,50
421,103434,52,1,54,72,50
422,103680,52,1,54,72,50
423,103926,52,1,54,72,50
424,104173,52,1,54,72,50
425,104419,52,1,54,72,50
426,104665,52,1,54,72,50
427,104911,52,1,54,72,50
428,105158,52,1,54,72,50
429,105404,52,1,54,72,50
430,105650,52,1,54,72,50
431,105897,49,1,54,72,49
432,106143,49,1,54,72,49
433,106389,49,1,54,72,49
434,106635,49,1,54,72,49
435,106882,49,1,54,72,49
436,107128,49,1,54,72,49
437,107374,49,1,54,72,49
438,107620,49,1,54,72,49
439,107866,49,1,54,72,49
440,108113,49,1,54,72,49
441,108359,49,1,54,72,49
442,108605,49,1,54,72,49
443,108852,49,1,54,72,49
444,109098,49,1,54,72,49
445,109344,49,1,54,72,49
446,109590,49,1,54,72,49
447,109837,49,1,54,72,49
448,110083,49,1,54,72,49
449,110329,49,1,54,72,49
450,110575,49,1,54,72,49
451,110822,49,1,54,72,49
452,111068,49,1,54,72,49
453,111314,49,1,54,72,49
454,111561,49,1,53,72,49
455,111807,49,1,53,72,49
456,112053,49,1,53,72,49
457,112299,49,1,53,72,49
458,112545,49,1,53,72,49
459,112792,49,1,53,72,49
460,113038,49,1,53,72,49
461,113284,49,1,53,72,49
462,113531,49,1,53,72,49
463,113777,49,1,53,72,49
464,114023,49,1,53,72,49
465,114269,49,1,53,72,49
466,114515,49,1,53,72,49
467,114762,49,1,53,72,49
468,115008,49,1,53,72,49
469,115254,49,1,53,72,49
470,115500,49,1,53,72,49
471,115748,49,1,53,72,49
472,115994,49,1,53,72,49
473,116240,49,1,53,72,49
474,116487,49,1,53,72,49
475,116733,49,1,53,72,49
476,116979,49,1,53,72,49
477,117225,49,1,53,72,49
478,117472,49,1,53,72,49
479,117718,49,1,53,72,49
480,117964,49,1,53,72,49
481,118210,49,1,53,72,49
482,118457,49,1,53,72,49
483,118703,49,1,53,72,49
484,118949,49,1,53,72,49
485,119195,49,1,53,72,49
486,119442,49,1,53,72,49
487,119688,49,1,53,72,49
488,119934,49,1,53,72,49
489,120180,49,1,53,72,49
490,120427,49,1,53,72,49
491,120673,49,1,53,72,49
492,120919,49,1,53,72,49
493,121166,49,1,53,72,49
494,121412,49,1,53,72,49
495,121658,49,1,53,72,49
496,121904,49,1,53,72,49
497,122151,49,1,53,72,49
498,122397,49,1,53,72,49
499,122643,49,1,53,72,49
500,122889,49,1,53,72,49
501,123136,49,1,53,72,49
502,123382,49,1,53,72,49
503,123628,49,1,53,72,49
504,123874,49,1,53,72,49
505,124121,49,1,53,72,49
506,124367,49,1,53,72,49
507,124613,49,1,53,72,49
508,124859,49,1,53,72,49
509,125105,49,1,53,72,49
510,125352,49,1,53,72,49
511,125598,49,1,53,72,49
512,125844,49,1,53,72,49
513,126091,49,1,53,72,49
514,126337,49,1,53,72,49
515,126583,49,1,53,72,49
516,126830,49,1,53,72,49
517,127076,49,1,53,72,49
518,127322,49,1,53,72,49
519,127568,49,1,53,72,49
520,127814,49,1,53,72,49
521,128061,49,1,53,72,49
522,128307,49,1,53,72,49
523,128553,49,1,53,72,49
524,128800,49,1,53,72,49
525,129046,49,1,53,72,49
526,129292,52,1,53,72,49
527,129538,52,1,53,72,49
528,129785,52,1,53,72,49
529,130031,52,1,53,72,49
530,130277,52,1,53,72,49
531,130523,52,1,53,72,49
532,130770,52,1,53,72,49
533,131016,52,1,53,72,49
534,131262,52,1,53,72,49
535,131508,52,1,53,72,49
536,131755,52,1,53,72,49
537,132001,52,1,53,72,49
538,132247,52,1,53,72,49
539,132493,52,1,53,72,49
540,132740,52,1,53,72,49
541,132986,52,1,53,72,49
542,133233,52,1,53,72,49
543,133480,52,1,53,72,49
544,133726,52,1,53,72,49
545,133972,52,1,53,72,49
546,134218,52,1,53,72,49
547,134465,52,1,53,72,49
548,134711,52,1,53,72,49
549,134957,52,1,53,72,49
550,135203,52,1,53,72,49
551,135449,52,1,53,72,49
552,135696,52,1,53,72,49
553,135942,52,1,53,72,49
554,136188,52,1,53,72,49
555,136435,52,1,53,72,49
556,136681,52,1,53,72,49
557,136927,52,1,53,72,49
558,137173,52,1,53,72,49
559,137419,52,1,53,72,49
560,137666,52,1,53,72,49
561,137912,52,1,53,72,49
562,138158,52,1,53,72,49
563,138405,52,1,53,72,49
564,138651,52,1,53,72,49
565,138897,52,1,53,72,49
566,139143,52,1,53,72,49
567,139390,52,1,53,72,49
568,139636,52,1,53,72,49
569,139882,52,1,53,72,49
570,140128,52,1,53,72,49
571,140375,52,1,53,72,49
572,140621,52,1,53,72,49
573,140867,52,1,53,72,49
574,141113,52,1,53,72,49
575,141360,52,1,53,72,49
576,141606,52,1,53,72,49
577,141852,52,1,53,72,49
578,142098,52,1,53,72,49
579,142345,52,1,53,72,49
580,142591,52,1,53,72,49
581,142837,52,1,53,72,49
582,143083,52,1,53,72,49
583,143330,52,1,53,72,49
584,143576,52,1,53,72,49
585,143822,52,1,53,72,49
586,144069,52,1,53,72,49
587,144315,52,1,53,72,49
588,144561,52,1,53,72,49
589,144807,52,1,53,72,49
590,145053,52,1,53,72,49
591,145300,52,1,53,72,49
592,145546,52,1,53,72,49
593,145792,52,1,53,72,49
594,146039,52,1,53,72,49
595,146285,52,1,53,72,49
596,146531,52,1,53,72,49
597,146777,54,1,53,72,49
598,147024,54,1,53,72,49
599,147270,54,1,53,72,49
600,147516,56,1,53,72,49
601,147762,56,1,53,72,49
602,148009,56,1,53,72,49
603,148255,56,1,53,72,49
604,148501,56,1,53,72,49
605,148747,56,1,53,72,49
606,148994,56,1,53,72,49
607,149240,56,1,53,72,49
608,149486,56,1,53,72,49
609,149732,56,1,53,72,49
610,149979,56,1,53,72,49
611,150225,56,1,53,72,49
612,150471,56,1,53,72,49
613,150719,56,1,53,72,49
614,150965,56,1,53,72,49
615,151211,56,1,53,72,49
616,151457,56,1,53,72,49
617,151703,58,1,53,72,49
618,151950,58,1,53,72,49
619,152196,58,1,53,72,49
620,152442,60,1,53,72,49
621,152688,60,1,53,72,49
622,152935,60,1,53,72,49
623,153181,60,1,53,72,49
624,153427,60,1,53,72,49
625,153674,60,1,53,72,49
626,153920,60,1,53,72,49
627,154166,60,1,53,72,49
628,154412,60,1,53,72,49
629,154659,60,1,53,72,49
630,154905,60,1,53,72,49
631,155151,60,1,53,72,49
632,155397,60,1,53,72,49
633,155644,60,1,53,72,49
634,155890,60,1,53,72,49
635,156136,60,1,53,72,49
636,156382,60,1,53,72,49
637,156629,60,1,53,72,49
638,156875,60,1,53,72,49
639,157121,60,1,53,72,49
640,157367,60,1,53,72,49
641,157614,60,1,53,72,49
642,157860,60,1,53,72,49
643,158106,60,1,53,72,49
644,158353,60,1,53,72,49
645,158599,60,1,53,72,49
646,158845,60,1,53,72,49
647,159091,60,1,53,72,49
648,159338,60,1,53,72,49
649,159584,60,1,53,72,49
650,159830,60,1,53,72,49
651,160076,60,1,53,72,49
652,160323,62,1,53,72,49
653,160569,62,1,53,72,49
654,160815,62,1,53,72,49
655,161061,62,1,53,72,49
656,161308,62,1,53,72,49
657,161554,62,1,53,72,49
658,161800,62,1,53,72,49
659,162046,62,1,53,72,49
660,162293,62,1,53,72,49
661,162539,62,1,53,72,49
662,162785,62,1,53,72,49
663,163031,62,1,53,72,49
664,163278,62,1,53,72,49
665,163524,62,1,53,72,49
666,163770,62,1,53,72,49
667,164016,62,1,53,72,49
668,164263,62,1,53,72,49
669,164509,62,1,53,72,49
670,164755,62,1,53,72,49
671,165001,62,1,53,72,49
672,165248,62,1,53,72,49
673,165494,62,1,53,72,49
674,165740,62,1,53,72,49
675,165987,62,1,53,72,49
676,166233,62,1,53,72,49
677,166479,62,1,53,72,49
678,166725,62,1,53,72,49
679,166972,62,1,53,72,49
680,167218,62,1,53,72,49
681,167464,62,1,53,72,49
682,167710,62,1,53,72,49
683,167957,62,1,53,72,49
684,168204,62,1,54,72,49
685,168450,62,1,54,72,49
686,168696,62,1,54,72,49
687,168943,62,1,54,72,49
688,169189,62,1,54,72,49
689,169435,62,1,54,72,49
690,169681,62,1,54,72,49
691,169928,62,1,54,72,49
692,170174,62,1,54,72,49
693,170420,62,1,54,72,49
694,170666,64,1,54,72,49
695,170913,64,1,54,72,49
696,171159,64,1,54,72,49
697,171405,65,1,54,72,49
698,171651,65,1,54,72,49
699,171898,65,1,54,72,49
700,172144,65,1,54,72,49
701,172390,65,1,54,72,49
702,172636,65,2,54,72,49
703,172883,65,2,54,72,49
704,173129,65,2,54,72,49
705,173375,65,2,54,72,49
706,173622,65,2,54,72,49
707,173868,65,2,54,72,49
708,174114,65,2,54,72,49
709,174360,65,2,54,72,49
710,174607,65,2,54,72,49
711,174853,65,2,54,72,49
712,175099,65,2,54,72,49
713,175345,65,2,54,72,49
714,175592,65,2,54,72,49
715,175838,65,2,54,72,49
716,176084,65,2,54,72,49
717,176330,65,2,54,72,49
718,176577,65,2,54,72,49
719,176823,67,2,54,72,49
720,177069,67,2,54,72,49
721,177315,67,2,54,72,49
722,177562,67,2,54,72,49
723,177808,68,2,54,72,49
724,178054,68,2,54,72,49
725,178300,68,2,54,72,49
726,178547,69,2,54,72,49
727,178793,69,2,54,72,49
728,179039,69,2,54,72,49
729,179285,71,2,54,72,49
730,179532,71,2,54,72,49
731,179778,71,2,54,72,49
732,180024,72,2,54,72,49
733,180270,72,2,54,72,49
734,180517,72,2,54,72,49
735,180763,72,2,54,72,49
736,181009,72,2,54,72,49
737,181255,72,2,54,72,49
738,181502,74,2,54,74,49
739,181748,74,2,54,74,49
740,181994,74,2,54,74,49
741,182240,74,2,54,74,49
742,182487,74,2,55,74,49
743,182733,74,2,55,74,49
744,182979,74,2,55,74,49
745,183226,74,2,55,74,49
746,183472,74,2,55,74,49
747,183718,74,2,55,74,49
748,183964,74,2,55,74,49
749,184211,74,2,55,74,49
750,184457,74,2,55,74,49
751,184703,74,2,55,74,49
752,184949,74,2,55,74,49
753,185196,74,2,55,74,49
754,185442,74,2,55,74,49
755,185689,74,2,55,74,49
756,185935,74,2,55,74,49
757,186182,74,2,55,74,49
758,186428,74,2,55,74,49
759,186674,74,2,55,74,49
760,186920,74,2,55,74,49
761,187167,74,2,55,74,49
762,187413,74,2,55,74,49
763,187659,74,2,55,74,49
764,187905,74,2,55,74,49
765,188152,74,2,55,74,49
766,188398,74,2,55,74,49
767,188644,74,2,55,74,49
768,188891,74,2,55,74,49
769,189137,74,2,55,74,49
770,189383,74,2,55,74,49
771,189629,74,2,55,74,49
772,189875,74,2,55,74,49
773,190122,74,2,55,74,49
774,190368,74,2,55,74,49
775,190614,74,2,55,74,49
776,190861,74,2,55,74,49
777,191107,74,2,55,74,49
778,191353,74,2,55,74,49
779,191599,74,2,55,74,49
780,191845,74,2,55,74,49
781,192092,74,2,55,74,49
782,192338,74,2,55,74,49
783,192584,74,3,55,74,49
784,192831,74,3,56,74,49
785,193077,74,3,56,74,49
786,193323,74,3,56,74,49
787,193569,74,3,56,74,49
788,193816,74,3,56,74,49
789,194062,74,3,56,74,49
790,194308,74,3,56,74,49
791,194554,74,3,56,74,49
792,194801,74,3,56,74,49
793,195047,74,3,56,74,49
794,195293,74,3,56,74,49
795,195539,69,3,56,74,49
796,195786,69,3,56,74,49
797,196032,69,3,56,74,49
798,196278,69,3,56,74,49
799,196524,69,3,56,74,49
800,196771,69,3,56,74,49
801,197017,69,3,56,74,49
802,197263,69,3,56,74,49
803,197510,69,3,56,74,49
804,197756,69,3,56,74,49
805,198002,69,3,56,74,49
806,198248,69,3,56,74,49
807,198495,69,3,56,74,49
808,198741,69,3,56,74,49
809,198987,70,3,56,74,49
810,199233,70,3,56,74,49
811,199480,70,3,56,74,49
812,199726,70,3,56,74,49
813,199972,70,3,56,74,49
814,200218,70,3,56,74,49
815,200465,70,3,56,74,49
816,200711,70,3,56,74,49
817,200957,70,3,56,74,49
818,201203,70,3,56,74,49
819,201450,70,3,56,74,49
820,201696,70,3,56,74,49
821,201942,70,3,56,74,49
822,202188,70,3,56,74,49
823,202434,70,3,56,74,49
824,202680,70,3,56,74,49
825,202927,70,3,56,74,49
826,203175,70,3,56,74,49
827,203421,70,3,56,74,49
828,203667,70,3,56,74,49
829,203913,70,3,56,74,49
830,204159,70,3,56,74,49
831,204405,70,3,56,74,49
832,204652,70,3,56,74,49
833,204898,70,3,56,74,49
834,205144,70,3,56,74,49
835,205391,70,3,56,74,49
836,205637,70,3,56,74,49
837,205883,70,3,56,74,49
838,206130,70,3,56,74,49
839,206376,70,3,56,74,49
840,206622,70,3,56,74,49
841,206868,70,3,57,74,49
842,207114,70,3,57,74,49
843,207361,70,3,57,74,49
844,207607,70,3,57,74,49
845,207853,70,3,57,74,49
846,208100,70,3,57,74,49
847,208346,70,3,57,74,49
848,208592,70,3,57,74,49
849,208838,70,3,57,74,49
850,209085,70,3,57,74,49
851,209331,70,3,57,74,49
852,209577,70,3,57,74,49
853,209823,70,3,57,74,49
854,210070,70,3,57,74,49
855,210316,70,3,57,74,49
856,210562,70,3,57,74,49
857,210808,70,3,57,74,49
858,211055,70,3,57,74,49
859,211301,70,3,57,74,49
860,211547,70,3,57,74,49
861,211794,70,3,57,74,49
862,212040,70,3,57,74,49
863,212286,70,3,57,74,49
864,212532,70,3,57,74,49
865,212779,70,3,57,74,49
866,213025,70,4,57,74,49
867,213271,70,4,57,74,49
868,213517,70,4,57,74,49
869,213764,70,4,57,74,49
870,214010,70,4,57,74,49
871,214256,70,4,57,74,49
872,214502,70,4,57,74,49
873,214748,70,4,57,74,49
874,214995,70,4,57,74,49
875,215241,70,4,57,74,49
876,215487,70,4,57,74,49
877,215734,70,4,57,74,49
878,215980,70,4,57,74,49
879,216226,70,4,57,74,49
880,216472,70,4,57,74,49
881,216719,70,4,57,74,49
882,216965,70,4,57,74,49
883,217211,70,4,57,74,49
884,217457,70,4,57,74,49
885,217704,70,4,57,74,49
886,217950,70,4,57,74,49
887,218196,70,4,57,74,49
888,218442,70,4,57,74,49
889,218688,70,4,57,74,49
890,218935,70,4,57,74,49
891,219181,70,4,57,74,49
892,219427,70,4,57,74,49
893,219674,70,4,57,74,49
894,219920,70,4,57,74,49
895,220166,70,4,57,74,49
896,220412,70,4,57,74,49
897,220660,70,4,57,74,49
898,220906,70,4,57,74,49
899,221152,70,4,57,74,49
900,221399,70,4,57,74,49
901,221645,70,4,57,74,49
902,221891,70,4,57,74,49
903,222137,70,4,57,74,49
904,222384,70,4,57,74,49
905,222630,70,4,57,74,49
906,222876,70,4,57,74,49
907,223122,70,4,57,74,49
908,223368,70,4,57,74,49
909,223615,70,4,57,74,49
910,223861,70,4,57,74,49
911,224107,70,4,57,74,49
912,224354,70,4,58,74,49
913,224600,70,4,58,74,49
914,224846,70,4,58,74,49
915,225092,70,4,58,74,49
916,225339,70,4,58,74,49
917,225585,70,4,58,74,49
918,225831,70,4,58,74,49
919,226077,70,4,58,74,49
920,226324,70,4,58,74,49
921,226570,70,4,58,74,49
